# Gene Family	C1_Abundance-RPKs
UniRef90_A5TXU1|g__Fusobacterium.s__Fusobacterium_nucleatum	24.3902439024
UniRef90_C0DXB1	24.3902439024
UniRef90_C0DXB1|g__Eikenella.s__Eikenella_corrodens	24.3902439024
UniRef90_C6REM9	24.3902439024
UniRef90_C6REM9|g__Campylobacter.s__Campylobacter_showae	24.3902439024
UniRef90_C6RIT8	24.3902439024
UniRef90_C6RIT8|g__Campylobacter.s__Campylobacter_showae	24.3902439024
UniRef90_C9LER1	24.3902439024
UniRef90_C9LER1|g__Alloprevotella.s__Alloprevotella_tannerae	24.3902439024
UniRef90_C9LJ41	24.3902439024
UniRef90_C9LJ41|g__Alloprevotella.s__Alloprevotella_tannerae	24.3902439024
UniRef90_E7MLK7	24.3902439024
UniRef90_E7MLK7|g__Solobacterium.s__Solobacterium_moorei	24.3902439024
UniRef90_F9DA56	24.3902439024
UniRef90_F9DA56|g__Prevotella.s__Prevotella_nigrescens	24.3902439024
UniRef90_F9DE02	24.3902439024
UniRef90_F9DE02|g__Prevotella.s__Prevotella_nigrescens	24.3902439024
UniRef90_F9ERM9	24.3902439024
UniRef90_F9ERM9|g__Fusobacterium.s__Fusobacterium_nucleatum	24.3902439024
UniRef90_L1PCV4	24.3902439024
UniRef90_L1PCV4|unclassified	24.3902439024
UniRef90_L9PSD2	24.3902439024
UniRef90_L9PSD2|g__Prevotella.s__Prevotella_nigrescens	24.3902439024
UniRef90_F7MGB2	24.3902439024
UniRef90_F7MGB2|g__Fusobacterium.s__Fusobacterium_nucleatum	24.3902439024
UniRef90_Q8RHL0	24.3638646130
UniRef90_Q8RHL0|g__Fusobacterium.s__Fusobacterium_nucleatum	24.3638646130
UniRef90_R9REF6	24.3590897447
UniRef90_R9REF6|g__Fusobacterium.s__Fusobacterium_nucleatum	24.3590897447
UniRef90_A5TT03	24.2038216561
UniRef90_A5TT03|g__Fusobacterium.s__Fusobacterium_nucleatum	24.2038216561
UniRef90_C3X0C1	24.1967213115
UniRef90_C3X0C1|g__Fusobacterium.s__Fusobacterium_nucleatum	24.1967213115
UniRef90_Q8RG80	23.8885726934
UniRef90_Q8RG80|g__Fusobacterium.s__Fusobacterium_nucleatum	23.8885726934
UniRef90_I4ZC69	23.8419166521
UniRef90_I4ZC69|unclassified	23.8419166521
UniRef90_F7MF56	23.8148384140
UniRef90_F7MF56|g__Fusobacterium.s__Fusobacterium_nucleatum	23.8148384140
UniRef90_C3WY45	23.8006231915
UniRef90_C3WY45|g__Fusobacterium.s__Fusobacterium_nucleatum	23.8006231915
UniRef90_R9R964	23.7341772152
UniRef90_R9R964|g__Fusobacterium.s__Fusobacterium_nucleatum	23.7341772152
UniRef90_C3WY75	23.6518708731
UniRef90_C3WY75|g__Fusobacterium.s__Fusobacterium_nucleatum	23.6518708731
UniRef90_C7XME7	23.6491237041
UniRef90_C7XME7|g__Fusobacterium.s__Fusobacterium_nucleatum	23.6491237041
UniRef90_Q8RIH6	23.6425903178
UniRef90_Q8RIH6|g__Fusobacterium.s__Fusobacterium_nucleatum	23.6425903178
UniRef90_Q8R5Z5	23.5390774762
UniRef90_Q8R5Z5|g__Fusobacterium.s__Fusobacterium_nucleatum	23.5390774762
UniRef90_C3WWE9	23.5272523106
UniRef90_C3WWE9|g__Fusobacterium.s__Fusobacterium_nucleatum	23.5272523106
UniRef90_A5TT76	23.5151794815
UniRef90_A5TT76|g__Fusobacterium.s__Fusobacterium_nucleatum	23.5151794815
UniRef90_Q8RER7	23.4604105572
UniRef90_Q8RER7|g__Fusobacterium.s__Fusobacterium_nucleatum	23.4604105572
UniRef90_R9RB33	23.4407120578
UniRef90_R9RB33|g__Fusobacterium.s__Fusobacterium_nucleatum	23.4407120578
UniRef90_A5TV10	23.4375000000
UniRef90_A5TV10|g__Fusobacterium.s__Fusobacterium_nucleatum	23.4375000000
UniRef90_A5TUA8	23.4307215986
UniRef90_A5TUA8|g__Fusobacterium.s__Fusobacterium_nucleatum	23.4307215986
UniRef90_C7XN33	23.4095755258
UniRef90_C7XN33|g__Fusobacterium.s__Fusobacterium_nucleatum	23.4095755258
UniRef90_Q8RE41	23.3312219105
UniRef90_Q8RE41|g__Fusobacterium.s__Fusobacterium_nucleatum	23.3312219105
UniRef90_Q8RE11	23.3102265371
UniRef90_Q8RE11|g__Fusobacterium.s__Fusobacterium_nucleatum	23.3102265371
UniRef90_C7XRW0	23.3047388689
UniRef90_C7XRW0|g__Fusobacterium.s__Fusobacterium_nucleatum	23.3047388689
UniRef90_C7XP90	23.2558139535
UniRef90_C7XP90|g__Fusobacterium.s__Fusobacterium_nucleatum	23.2558139535
UniRef90_Q8RIH4	23.2558139535
UniRef90_Q8RIH4|g__Fusobacterium.s__Fusobacterium_nucleatum	23.2558139535
UniRef90_Q8RIP7	23.2536160342
UniRef90_Q8RIP7|g__Fusobacterium.s__Fusobacterium_nucleatum	23.2536160342
UniRef90_C9LJS6	23.2528908999
UniRef90_C9LJS6|g__Alloprevotella.s__Alloprevotella_tannerae	23.2528908999
UniRef90_C7XRR5	23.1964853485
UniRef90_C7XRR5|g__Fusobacterium.s__Fusobacterium_nucleatum	23.1964853485
UniRef90_J8S433	23.1918896321
UniRef90_J8S433|g__Fusobacterium.s__Fusobacterium_nucleatum	23.1918896321
UniRef90_D6LBZ4	23.1481576522
UniRef90_D6LBZ4|g__Fusobacterium.s__Fusobacterium_nucleatum	23.1481576522
UniRef90_A5TSK6	23.1362467866
UniRef90_A5TSK6|g__Fusobacterium.s__Fusobacterium_nucleatum	23.1362467866
UniRef90_Q8RHW1	23.1213872832
UniRef90_Q8RHW1|g__Fusobacterium.s__Fusobacterium_nucleatum	23.1213872832
UniRef90_Q8RIE0	23.0769230769
UniRef90_Q8RIE0|g__Fusobacterium.s__Fusobacterium_nucleatum	23.0769230769
UniRef90_Q8R6K0	23.0769230769
UniRef90_Q8R6K0|g__Fusobacterium.s__Fusobacterium_nucleatum	23.0769230769
UniRef90_R9R9L6	23.0761576050
UniRef90_R9R9L6|g__Fusobacterium.s__Fusobacterium_nucleatum	23.0761576050
UniRef90_A5TSS9	23.0464738812
UniRef90_A5TSS9|g__Fusobacterium.s__Fusobacterium_nucleatum	23.0464738812
UniRef90_S2WCH7	23.0414746544
UniRef90_S2WCH7|unclassified	23.0414746544
UniRef90_C9LE65	23.0397422127
UniRef90_C9LE65|g__Alloprevotella.s__Alloprevotella_tannerae	23.0397422127
UniRef90_Q8RF50	22.9998704748
UniRef90_Q8RF50|g__Fusobacterium.s__Fusobacterium_nucleatum	22.9998704748
UniRef90_U7TWR8	22.9851050082
UniRef90_U7TWR8|g__Fusobacterium.s__Fusobacterium_nucleatum	22.9851050082
UniRef90_Q8RH38	22.9645093946
UniRef90_Q8RH38|g__Fusobacterium.s__Fusobacterium_nucleatum	22.9645093946
UniRef90_F9D8F9	22.9603729604
UniRef90_F9D8F9|g__Prevotella.s__Prevotella_nigrescens	15.3846153846
UniRef90_F9D8F9|unclassified	7.5757575758
UniRef90_C7XSL7	22.9156402536
UniRef90_C7XSL7|g__Fusobacterium.s__Fusobacterium_nucleatum	22.9156402536
UniRef90_L1PX48	22.8862508345
UniRef90_L1PX48|unclassified	22.8862508345
UniRef90_Q8RDP7	22.8802153432
UniRef90_Q8RDP7|g__Fusobacterium.s__Fusobacterium_nucleatum	22.8802153432
UniRef90_S2VVW4	22.8246753247
UniRef90_S2VVW4|unclassified	22.8246753247
UniRef90_R9R8T2	22.7894257065
UniRef90_R9R8T2|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7894257065
UniRef90_A5TWF0	22.7892080511
UniRef90_A5TWF0|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7892080511
UniRef90_J6HRD6	22.7620698269
UniRef90_J6HRD6|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7620698269
UniRef90_F7MEW9	22.7303344641
UniRef90_F7MEW9|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7303344641
UniRef90_A5TWK1	22.7272727273
UniRef90_A5TWK1|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7272727273
UniRef90_A5TXS9	22.7272727273
UniRef90_A5TXS9|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7272727273
UniRef90_F9DDD7	22.7272727273
UniRef90_F9DDD7|g__Prevotella.s__Prevotella_nigrescens	22.7272727273
UniRef90_J8VD00	22.7272727273
UniRef90_J8VD00|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7272727273
UniRef90_V8CMQ6	22.7272727273
UniRef90_V8CMQ6|g__Prevotella.s__Prevotella_nigrescens	22.7272727273
UniRef90_R9REB8	22.7179778176
UniRef90_R9REB8|g__Fusobacterium.s__Fusobacterium_nucleatum	22.7179778176
UniRef90_A5TWX2	22.6894931285
UniRef90_A5TWX2|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6894931285
UniRef90_Q8RHK1	22.6761698698
UniRef90_Q8RHK1|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6761698698
UniRef90_F7MFZ0	22.6748284949
UniRef90_F7MFZ0|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6748284949
UniRef90_R9RC45	22.6628895184
UniRef90_R9RC45|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6628895184
UniRef90_S3BGD2	22.6468747225
UniRef90_S3BGD2|unclassified	22.6468747225
UniRef90_Q8REC1	22.6130653266
UniRef90_Q8REC1|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6130653266
UniRef90_Q8RDX9	22.6010101010
UniRef90_Q8RDX9|g__Fusobacterium.s__Fusobacterium_nucleatum	22.6010101010
UniRef90_E2N165	22.5556162346
UniRef90_E2N165|unclassified	22.5556162346
UniRef90_E0NRX8	22.4878897032
UniRef90_E0NRX8|g__Prevotella.s__Prevotella_nigrescens	22.4878897032
UniRef90_F0IDY1	22.3960489738
UniRef90_F0IDY1|unclassified	22.3960489738
UniRef90_Q8RH15	22.3780960021
UniRef90_Q8RH15|g__Fusobacterium.s__Fusobacterium_nucleatum	22.3780960021
UniRef90_Q8REM9	22.3631684875
UniRef90_Q8REM9|g__Fusobacterium.s__Fusobacterium_nucleatum	22.3631684875
UniRef90_C3WZS8	22.3463687151
UniRef90_C3WZS8|g__Fusobacterium.s__Fusobacterium_nucleatum	22.3463687151
UniRef90_Q8REX5	22.3385603161
UniRef90_Q8REX5|g__Fusobacterium.s__Fusobacterium_nucleatum	22.3385603161
UniRef90_A5TT42	22.3084074955
UniRef90_A5TT42|g__Fusobacterium.s__Fusobacterium_nucleatum	22.3084074955
UniRef90_C3X0G9	22.2772277228
UniRef90_C3X0G9|g__Fusobacterium.s__Fusobacterium_nucleatum	22.2772277228
UniRef90_C3WW33	22.2575516693
UniRef90_C3WW33|g__Fusobacterium.s__Fusobacterium_nucleatum	22.2575516693
UniRef90_V8CPE8	22.2037967978
UniRef90_V8CPE8|g__Prevotella.s__Prevotella_nigrescens	22.2037967978
UniRef90_E2N117	22.1701408178
UniRef90_E2N117|unclassified	22.1701408178
UniRef90_X8I802	22.1441098878
UniRef90_X8I802|g__Fusobacterium.s__Fusobacterium_nucleatum	22.1441098878
UniRef90_R5XSB3	22.1322261021
UniRef90_R5XSB3|g__Fusobacterium.s__Fusobacterium_nucleatum	22.1322261021
UniRef90_L1PQH2	22.0994475138
UniRef90_L1PQH2|unclassified	22.0994475138
UniRef90_Q8RHK7	22.0900829398
UniRef90_Q8RHK7|g__Fusobacterium.s__Fusobacterium_nucleatum	22.0900829398
UniRef90_C7XT83	22.0445434298
UniRef90_C7XT83|g__Fusobacterium.s__Fusobacterium_nucleatum	22.0445434298
UniRef90_Q8RHI7	22.0138829712
UniRef90_Q8RHI7|g__Fusobacterium.s__Fusobacterium_nucleatum	22.0138829712
UniRef90_Q8RHS0	21.9780219780
UniRef90_Q8RHS0|g__Fusobacterium.s__Fusobacterium_nucleatum	21.9780219780
UniRef90_X8I0R7	21.9607843137
UniRef90_X8I0R7|g__Fusobacterium.s__Fusobacterium_nucleatum	21.9607843137
UniRef90_J8V927	21.9245426720
UniRef90_J8V927|g__Fusobacterium.s__Fusobacterium_nucleatum	21.9245426720
UniRef90_C9LD26	21.9230468409
UniRef90_C9LD26|g__Alloprevotella.s__Alloprevotella_tannerae	14.7928994083
UniRef90_C9LD26|g__Prevotella.s__Prevotella_nigrescens	7.1301474326
UniRef90_Q8RHR9	21.8239495820
UniRef90_Q8RHR9|g__Fusobacterium.s__Fusobacterium_nucleatum	21.8239495820
UniRef90_A5TUZ7	21.7581712190
UniRef90_A5TUZ7|g__Fusobacterium.s__Fusobacterium_nucleatum	21.7581712190
UniRef90_Q8REW5	21.7461288153
UniRef90_Q8REW5|g__Fusobacterium.s__Fusobacterium_nucleatum	21.7461288153
UniRef90_C9LHK5	21.7444098310
UniRef90_C9LHK5|g__Alloprevotella.s__Alloprevotella_tannerae	21.7444098310
UniRef90_A5TSF5	21.7391304348
UniRef90_A5TSF5|g__Fusobacterium.s__Fusobacterium_nucleatum	21.7391304348
UniRef90_Q8RF15	21.7028380634
UniRef90_Q8RF15|g__Fusobacterium.s__Fusobacterium_nucleatum	21.7028380634
UniRef90_C3X0U3	21.6216216216
UniRef90_C3X0U3|g__Fusobacterium.s__Fusobacterium_nucleatum	21.6216216216
UniRef90_C7XRK6	21.6216216216
UniRef90_C7XRK6|g__Fusobacterium.s__Fusobacterium_nucleatum	21.6216216216
UniRef90_F9DC96	21.6216216216
UniRef90_F9DC96|g__Prevotella.s__Prevotella_nigrescens	21.6216216216
UniRef90_Q8RHL7	21.6216216216
UniRef90_Q8RHL7|g__Fusobacterium.s__Fusobacterium_nucleatum	21.6216216216
UniRef90_C7XRZ9	21.6204250295
UniRef90_C7XRZ9|g__Fusobacterium.s__Fusobacterium_nucleatum	21.6204250295
UniRef90_C7XN63	21.6165413534
UniRef90_C7XN63|g__Fusobacterium.s__Fusobacterium_nucleatum	21.6165413534
UniRef90_A5TT98	21.5827338129
UniRef90_A5TT98|g__Fusobacterium.s__Fusobacterium_nucleatum	21.5827338129
UniRef90_Q8RIM0	21.5633423181
UniRef90_Q8RIM0|g__Fusobacterium.s__Fusobacterium_nucleatum	21.5633423181
UniRef90_Q8RH35	21.5545685279
UniRef90_Q8RH35|g__Fusobacterium.s__Fusobacterium_nucleatum	21.5545685279
UniRef90_Q8RGD4	21.4797136038
UniRef90_Q8RGD4|g__Fusobacterium.s__Fusobacterium_nucleatum	21.4797136038
UniRef90_A5TSX5	21.4132762313
UniRef90_A5TSX5|g__Fusobacterium.s__Fusobacterium_nucleatum	21.4132762313
UniRef90_C7M809	21.3903743316
UniRef90_C7M809|unclassified	21.3903743316
UniRef90_Q8RGK8	21.3611921254
UniRef90_Q8RGK8|g__Fusobacterium.s__Fusobacterium_nucleatum	21.3611921254
UniRef90_R9RE81	21.3592233010
UniRef90_R9RE81|g__Fusobacterium.s__Fusobacterium_nucleatum	21.3592233010
UniRef90_Q8RHA1	21.2910476922
UniRef90_Q8RHA1|g__Fusobacterium.s__Fusobacterium_nucleatum	21.2910476922
UniRef90_C0DYU8	21.2765957447
UniRef90_C0DYU8|g__Eikenella.s__Eikenella_corrodens	21.2765957447
UniRef90_C9LD37	21.2765957447
UniRef90_C9LD37|g__Alloprevotella.s__Alloprevotella_tannerae	21.2765957447
UniRef90_C9LH32	21.2765957447
UniRef90_C9LH32|g__Alloprevotella.s__Alloprevotella_tannerae	21.2765957447
UniRef90_C9LIR7	21.2765957447
UniRef90_C9LIR7|g__Alloprevotella.s__Alloprevotella_tannerae	21.2765957447
UniRef90_F9EMB8	21.2765957447
UniRef90_F9EMB8|g__Fusobacterium.s__Fusobacterium_nucleatum	21.2765957447
UniRef90_Q8RH59	21.2765957447
UniRef90_Q8RH59|g__Fusobacterium.s__Fusobacterium_nucleatum	21.2765957447
UniRef90_U7SL92	21.2765957447
UniRef90_U7SL92|g__Fusobacterium.s__Fusobacterium_nucleatum	21.2765957447
UniRef90_V2XYT6	21.2765957447
UniRef90_V2XYT6|g__Catonella.s__Catonella_morbi	21.2765957447
UniRef90_Q8RHS4	21.2006089868
UniRef90_Q8RHS4|g__Fusobacterium.s__Fusobacterium_nucleatum	21.2006089868
UniRef90_Q8RHT2	21.1459754434
UniRef90_Q8RHT2|g__Fusobacterium.s__Fusobacterium_nucleatum	21.1459754434
UniRef90_C7XRL2	21.0883939427
UniRef90_C7XRL2|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0883939427
UniRef90_Q8RFP5	21.0804539645
UniRef90_Q8RFP5|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0804539645
UniRef90_J8S461	21.0696920583
UniRef90_J8S461|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0696920583
UniRef90_B9D4D6	21.0526315789
UniRef90_B9D4D6|g__Campylobacter.s__Campylobacter_showae	21.0526315789
UniRef90_C3X0V8	21.0526315789
UniRef90_C3X0V8|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0526315789
UniRef90_L9PWH3	21.0526315789
UniRef90_L9PWH3|g__Prevotella.s__Prevotella_nigrescens	21.0526315789
UniRef90_Q8RHM6	21.0444271239
UniRef90_Q8RHM6|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0444271239
UniRef90_Q8RHF9	21.0351452520
UniRef90_Q8RHF9|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0351452520
UniRef90_Q8RIA6	21.0094916281
UniRef90_Q8RIA6|g__Fusobacterium.s__Fusobacterium_nucleatum	21.0094916281
UniRef90_S9GTW5	21.0014206088
UniRef90_S9GTW5|unclassified	21.0014206088
UniRef90_C9LJR8	20.9790209790
UniRef90_C9LJR8|g__Alloprevotella.s__Alloprevotella_tannerae	20.9790209790
UniRef90_R5XHZ9	20.9790209790
UniRef90_R5XHZ9|g__Fusobacterium.s__Fusobacterium_nucleatum	20.9790209790
UniRef90_R9R9F8	20.9143525401
UniRef90_R9R9F8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.9143525401
UniRef90_A5TSP5	20.9059233449
UniRef90_A5TSP5|g__Fusobacterium.s__Fusobacterium_nucleatum	20.9059233449
UniRef90_Q8RHX1	20.9059233449
UniRef90_Q8RHX1|g__Fusobacterium.s__Fusobacterium_nucleatum	20.9059233449
UniRef90_Q8RI43	20.8901060814
UniRef90_Q8RI43|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8901060814
UniRef90_J8S5J5	20.8643815201
UniRef90_J8S5J5|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8643815201
UniRef90_C3WWD2	20.8560008405
UniRef90_C3WWD2|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8560008405
UniRef90_A5TSP7	20.8483105679
UniRef90_A5TSP7|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8483105679
UniRef90_Q8R6G8	20.8441599061
UniRef90_Q8R6G8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8441599061
UniRef90_Q8RHK0	20.8425677850
UniRef90_Q8RHK0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8425677850
UniRef90_Q8RE63	20.8111070515
UniRef90_Q8RE63|g__Fusobacterium.s__Fusobacterium_nucleatum	20.8111070515
UniRef90_E2N169	20.8105728397
UniRef90_E2N169|unclassified	20.8105728397
UniRef90_Q8RH05	20.7996451615
UniRef90_Q8RH05|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7996451615
UniRef90_E2N5F5	20.7715133531
UniRef90_E2N5F5|unclassified	20.7715133531
UniRef90_Q8RFF2	20.7667731629
UniRef90_Q8RFF2|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7667731629
UniRef90_U7SP14	20.7373271889
UniRef90_U7SP14|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7373271889
UniRef90_Q8RG85	20.7353424045
UniRef90_Q8RG85|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7353424045
UniRef90_C7XSY8	20.7128258448
UniRef90_C7XSY8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7128258448
UniRef90_Q8RH39	20.7100591716
UniRef90_Q8RH39|g__Fusobacterium.s__Fusobacterium_nucleatum	20.7100591716
UniRef90_Q8RI22	20.6939059549
UniRef90_Q8RI22|g__Fusobacterium.s__Fusobacterium_nucleatum	20.6939059549
UniRef90_V8C500	20.6896551724
UniRef90_V8C500|g__Prevotella.s__Prevotella_nigrescens	20.6896551724
UniRef90_A5TW49	20.6185567010
UniRef90_A5TW49|g__Fusobacterium.s__Fusobacterium_nucleatum	20.6185567010
UniRef90_R9RCC2	20.6164562698
UniRef90_R9RCC2|g__Fusobacterium.s__Fusobacterium_nucleatum	20.6164562698
UniRef90_C3WWF7	20.5949656751
UniRef90_C3WWF7|g__Fusobacterium.s__Fusobacterium_nucleatum	20.5949656751
UniRef90_Q8RDX1	20.5655526992
UniRef90_Q8RDX1|g__Fusobacterium.s__Fusobacterium_nucleatum	20.5655526992
UniRef90_U7SS44	20.5479452055
UniRef90_U7SS44|g__Fusobacterium.s__Fusobacterium_nucleatum	20.5479452055
UniRef90_R9RBF6	20.5075211211
UniRef90_R9RBF6|g__Fusobacterium.s__Fusobacterium_nucleatum	20.5075211211
UniRef90_E5FI96	20.4981551327
UniRef90_E5FI96|unclassified	20.4981551327
UniRef90_Q8R5Z1	20.4969634867
UniRef90_Q8R5Z1|g__Fusobacterium.s__Fusobacterium_nucleatum	20.4969634867
UniRef90_L9PZD3	20.4818739368
UniRef90_L9PZD3|g__Prevotella.s__Prevotella_nigrescens	20.4818739368
UniRef90_F7MH47	20.4778156997
UniRef90_F7MH47|g__Fusobacterium.s__Fusobacterium_nucleatum	20.4778156997
UniRef90_Q8RF33	20.4342318758
UniRef90_Q8RF33|g__Fusobacterium.s__Fusobacterium_nucleatum	20.4342318758
UniRef90_C2M6J5	20.4102884515
UniRef90_C2M6J5|unclassified	20.4102884515
UniRef90_C9LIP8	20.4081632653
UniRef90_C9LIP8|g__Alloprevotella.s__Alloprevotella_tannerae	20.4081632653
UniRef90_P58793	20.3735144312
UniRef90_P58793|g__Fusobacterium.s__Fusobacterium_nucleatum	20.3735144312
UniRef90_Q8REL0	20.3589230874
UniRef90_Q8REL0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.3589230874
UniRef90_C7XT37	20.3588997630
UniRef90_C7XT37|g__Fusobacterium.s__Fusobacterium_nucleatum	20.3588997630
UniRef90_C3WVH7	20.3540082649
UniRef90_C3WVH7|g__Fusobacterium.s__Fusobacterium_nucleatum	20.3540082649
UniRef90_Q8R6H0	20.3052539455
UniRef90_Q8R6H0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.3052539455
UniRef90_Q8RIQ0	20.2622169249
UniRef90_Q8RIQ0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.2622169249
UniRef90_Q8RGM1	20.2148542365
UniRef90_Q8RGM1|g__Fusobacterium.s__Fusobacterium_nucleatum	20.2148542365
UniRef90_Q8RHS8	20.1870065489
UniRef90_Q8RHS8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.1870065489
UniRef90_C3WW01	20.1793721973
UniRef90_C3WW01|g__Fusobacterium.s__Fusobacterium_nucleatum	20.1793721973
UniRef90_C7XQW0	20.1729106628
UniRef90_C7XQW0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.1729106628
UniRef90_U7TPS6	20.1420240783
UniRef90_U7TPS6|g__Fusobacterium.s__Fusobacterium_nucleatum	20.1420240783
UniRef90_A5TSF0	20.1342281879
UniRef90_A5TSF0|g__Fusobacterium.s__Fusobacterium_nucleatum	20.1342281879
UniRef90_L1PNW6	20.1136313918
UniRef90_L1PNW6|unclassified	20.1136313918
UniRef90_D4CUV8	20.0927357032
UniRef90_D4CUV8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0927357032
UniRef90_Q8RDZ8	20.0780715317
UniRef90_Q8RDZ8|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0780715317
UniRef90_C3WXK4	20.0653696693
UniRef90_C3WXK4|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0653696693
UniRef90_C7XP19	20.0435073189
UniRef90_C7XP19|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0435073189
UniRef90_C3WZ16	20.0008271983
UniRef90_C3WZ16|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0008271983
UniRef90_C3WU82	20.0000000000
UniRef90_C3WU82|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0000000000
UniRef90_C7XR96	20.0000000000
UniRef90_C7XR96|g__Fusobacterium.s__Fusobacterium_nucleatum	20.0000000000
UniRef90_F9DBQ4	20.0000000000
UniRef90_F9DBQ4|g__Prevotella.s__Prevotella_nigrescens	20.0000000000
UniRef90_L9PUF2	20.0000000000
UniRef90_L9PUF2|g__Prevotella.s__Prevotella_nigrescens	20.0000000000
UniRef90_L9PZJ9	20.0000000000
UniRef90_L9PZJ9|g__Prevotella.s__Prevotella_nigrescens	20.0000000000
UniRef90_V8CQQ6	20.0000000000
UniRef90_V8CQQ6|g__Prevotella.s__Prevotella_nigrescens	20.0000000000
UniRef90_Q8RIB0	19.9930564861
UniRef90_Q8RIB0|g__Fusobacterium.s__Fusobacterium_nucleatum	19.9930564861
UniRef90_Q8RI60	19.9295128557
UniRef90_Q8RI60|g__Fusobacterium.s__Fusobacterium_nucleatum	19.9295128557
UniRef90_Q8RH71	19.9115044248
UniRef90_Q8RH71|g__Fusobacterium.s__Fusobacterium_nucleatum	19.9115044248
UniRef90_F9DGK2	19.9009900990
UniRef90_F9DGK2|unclassified	19.9009900990
UniRef90_Q8RGG8	19.8456931786
UniRef90_Q8RGG8|g__Fusobacterium.s__Fusobacterium_nucleatum	19.8456931786
UniRef90_Q8RED8	19.8366394399
UniRef90_Q8RED8|g__Fusobacterium.s__Fusobacterium_nucleatum	19.8366394399
UniRef90_R9RDM3	19.8347107438
UniRef90_R9RDM3|g__Fusobacterium.s__Fusobacterium_nucleatum	19.8347107438
UniRef90_A5TSK7	19.8259622754
UniRef90_A5TSK7|g__Fusobacterium.s__Fusobacterium_nucleatum	19.8259622754
UniRef90_L1Q3X5	19.8239804810
UniRef90_L1Q3X5|unclassified	19.8239804810
UniRef90_A8SMN2	19.8019801980
UniRef90_A8SMN2|g__Parvimonas.s__Parvimonas_micra	19.8019801980
UniRef90_C9LKJ1	19.8019801980
UniRef90_C9LKJ1|g__Alloprevotella.s__Alloprevotella_tannerae	19.8019801980
UniRef90_V8CQP3	19.8019801980
UniRef90_V8CQP3|g__Prevotella.s__Prevotella_nigrescens	19.8019801980
UniRef90_J8VKI9	19.7802197802
UniRef90_J8VKI9|g__Fusobacterium.s__Fusobacterium_nucleatum	19.7802197802
UniRef90_Q8RGV3	19.7710998823
UniRef90_Q8RGV3|g__Fusobacterium.s__Fusobacterium_nucleatum	19.7710998823
UniRef90_U2C7N7	19.7472845539
UniRef90_U2C7N7|unclassified	19.7472845539
UniRef90_Q8RHA2	19.7142249013
UniRef90_Q8RHA2|g__Fusobacterium.s__Fusobacterium_nucleatum	19.7142249013
UniRef90_R9RB07	19.7059019044
UniRef90_R9RB07|g__Fusobacterium.s__Fusobacterium_nucleatum	19.7059019044
UniRef90_I1YVQ6	19.7044334975
UniRef90_I1YVQ6|g__Prevotella.s__Prevotella_nigrescens	19.7044334975
UniRef90_E2N107	19.6944119811
UniRef90_E2N107|unclassified	19.6944119811
UniRef90_X8HZ66	19.6850393701
UniRef90_X8HZ66|g__Fusobacterium.s__Fusobacterium_nucleatum	19.6850393701
UniRef90_C7XPT4	19.6629213483
UniRef90_C7XPT4|g__Fusobacterium.s__Fusobacterium_nucleatum	19.6629213483
UniRef90_Q8RI49	19.6629213483
UniRef90_Q8RI49|g__Fusobacterium.s__Fusobacterium_nucleatum	19.6629213483
