# Gene Family	C2_Abundance-RPKs
UniRef90_UPI00037FCBC2|g__Sphingomonas.s__Sphingomonas_melonis	3.9647960962
UniRef90_UPI00035F236A	3.9613707375
UniRef90_UPI00035F236A|g__Sphingomonas.s__Sphingomonas_melonis	3.9613707375
UniRef90_UPI00035DBF39	3.9594167132
UniRef90_UPI00035DBF39|g__Sphingomonas.s__Sphingomonas_melonis	3.9594167132
UniRef90_UPI000375F1FC	3.9586078163
UniRef90_UPI000375F1FC|g__Sphingomonas.s__Sphingomonas_melonis	3.9586078163
UniRef90_E1W4V8	3.9577836412
UniRef90_E1W4V8|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9577836412
UniRef90_P44960	3.9577836412
UniRef90_P44960|g__Haemophilus.s__Haemophilus_sputorum	2.6385224274
UniRef90_P44960|g__Haemophilus.s__Haemophilus_parainfluenzae	1.3192612137
UniRef90_UPI00036553CC	3.9555609942
UniRef90_UPI00036553CC|g__Sphingomonas.s__Sphingomonas_melonis	3.9555609942
UniRef90_UPI0003A2AD21	3.9541135284
UniRef90_UPI0003A2AD21|g__Sphingomonas.s__Sphingomonas_melonis	3.9541135284
UniRef90_D3I8C6	3.9525691700
UniRef90_D3I8C6|g__Prevotella.s__Prevotella_melaninogenica	3.9525691700
UniRef90_J4TUR0	3.9525691700
UniRef90_J4TUR0|g__Haemophilus.s__Haemophilus_sputorum	3.9525691700
UniRef90_J5HFE3	3.9525691700
UniRef90_J5HFE3|g__Haemophilus.s__Haemophilus_sputorum	3.9525691700
UniRef90_Q4QN08	3.9525691700
UniRef90_Q4QN08|g__Haemophilus.s__Haemophilus_sputorum	3.9525691700
UniRef90_UPI0003755426	3.9525691700
UniRef90_UPI0003755426|g__Sphingomonas.s__Sphingomonas_melonis	3.9525691700
UniRef90_UPI000367A26F	3.9509772450
UniRef90_UPI000367A26F|g__Sphingomonas.s__Sphingomonas_melonis	3.9509772450
UniRef90_J4TWE9	3.9486711728
UniRef90_J4TWE9|g__Haemophilus.s__Haemophilus_sputorum	3.9486711728
UniRef90_E1W671	3.9486673248
UniRef90_E1W671|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9486673248
UniRef90_X6Q2Y2	3.9447885220
UniRef90_X6Q2Y2|g__Prevotella.s__Prevotella_melaninogenica	3.9447885220
UniRef90_E2S3Z2	3.9392867824
UniRef90_E2S3Z2|unclassified	3.9392867824
UniRef90_UPI00037228B7	3.9371810755
UniRef90_UPI00037228B7|g__Sphingomonas.s__Sphingomonas_melonis	3.9371810755
UniRef90_A3N373	3.9370078740
UniRef90_A3N373|g__Haemophilus.s__Haemophilus_sputorum	3.9370078740
UniRef90_B8F5I5	3.9370078740
UniRef90_B8F5I5|g__Haemophilus.s__Haemophilus_sputorum	3.9370078740
UniRef90_UPI000367665A	3.9370078740
UniRef90_UPI000367665A|g__Sphingomonas.s__Sphingomonas_melonis	3.9370078740
UniRef90_E1W3F7	3.9336380626
UniRef90_E1W3F7|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9336380626
UniRef90_D9RUP8	3.9327088401
UniRef90_D9RUP8|g__Prevotella.s__Prevotella_melaninogenica	3.9327088401
UniRef90_A0A031HJW5	3.9270132767
UniRef90_A0A031HJW5|g__Sphingomonas.s__Sphingomonas_melonis	3.9270132767
UniRef90_UPI000382E889	3.9215686275
UniRef90_UPI000382E889|g__Sphingomonas.s__Sphingomonas_melonis	3.9215686275
UniRef90_J5HTY8	3.9157088123
UniRef90_J5HTY8|g__Haemophilus.s__Haemophilus_sputorum	3.9157088123
UniRef90_I3BCB9	3.9110839508
UniRef90_I3BCB9|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9110839508
UniRef90_J5HUB8	3.9088688621
UniRef90_J5HUB8|g__Haemophilus.s__Haemophilus_sputorum	3.9088688621
UniRef90_UPI0003813949	3.9083969466
UniRef90_UPI0003813949|g__Sphingomonas.s__Sphingomonas_melonis	3.9083969466
UniRef90_UPI00036456D0	3.9064764167
UniRef90_UPI00036456D0|g__Sphingomonas.s__Sphingomonas_melonis	3.9064764167
UniRef90_D9RTQ4	3.9062500000
UniRef90_D9RTQ4|g__Prevotella.s__Prevotella_melaninogenica	3.9062500000
UniRef90_E1W4A4	3.9062500000
UniRef90_E1W4A4|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9062500000
UniRef90_E1W6G6	3.9062500000
UniRef90_E1W6G6|g__Haemophilus.s__Haemophilus_parainfluenzae	3.9062500000
UniRef90_UPI0003614178	3.9036310976
UniRef90_UPI0003614178|g__Sphingomonas.s__Sphingomonas_melonis	3.9036310976
UniRef90_D9RTW7	3.9014881377
UniRef90_D9RTW7|g__Prevotella.s__Prevotella_melaninogenica	3.9014881377
UniRef90_A0A031HJ84	3.8962833656
UniRef90_A0A031HJ84|g__Sphingomonas.s__Sphingomonas_melonis	3.8962833656
UniRef90_J4KC57	3.8961038961
UniRef90_J4KC57|g__Haemophilus.s__Haemophilus_sputorum	3.8961038961
UniRef90_UPI00037F2AA2	3.8961038961
UniRef90_UPI00037F2AA2|g__Sphingomonas.s__Sphingomonas_melonis	3.8961038961
UniRef90_UPI000475A7F6	3.8961038961
UniRef90_UPI000475A7F6|g__Sphingomonas.s__Sphingomonas_melonis	3.8961038961
UniRef90_J4UTX6	3.8948725728
UniRef90_J4UTX6|g__Haemophilus.s__Haemophilus_sputorum	3.8948725728
UniRef90_UPI00036667F9	3.8912426474
UniRef90_UPI00036667F9|g__Sphingomonas.s__Sphingomonas_melonis	3.8912426474
UniRef90_E1W3M2	3.8910505837
UniRef90_E1W3M2|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8910505837
UniRef90_J4ULV0	3.8910505837
UniRef90_J4ULV0|g__Haemophilus.s__Haemophilus_sputorum	3.8910505837
UniRef90_UPI000248B2B2	3.8910505837
UniRef90_UPI000248B2B2|g__Haemophilus.s__Haemophilus_sputorum	3.8910505837
UniRef90_UPI00037A4A07	3.8910505837
UniRef90_UPI00037A4A07|g__Sphingomonas.s__Sphingomonas_melonis	3.8910505837
UniRef90_UPI000365783D	3.8889937447
UniRef90_UPI000365783D|g__Sphingomonas.s__Sphingomonas_melonis	3.8889937447
UniRef90_A0A031HXG8	3.8874206837
UniRef90_A0A031HXG8|g__Sphingomonas.s__Sphingomonas_melonis	3.8874206837
UniRef90_D9RR97	3.8867924528
UniRef90_D9RR97|g__Prevotella.s__Prevotella_melaninogenica	3.8867924528
UniRef90_UPI00037BE975	3.8866799414
UniRef90_UPI00037BE975|g__Sphingomonas.s__Sphingomonas_melonis	3.8866799414
UniRef90_J4UU29	3.8835537156
UniRef90_J4UU29|g__Haemophilus.s__Haemophilus_sputorum	3.8835537156
UniRef90_A0A031HLS8	3.8834951456
UniRef90_A0A031HLS8|g__Sphingomonas.s__Sphingomonas_melonis	3.8834951456
UniRef90_E1W1A4	3.8834951456
UniRef90_E1W1A4|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8834951456
UniRef90_E1W653	3.8834951456
UniRef90_E1W653|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8834951456
UniRef90_E1M2A9	3.8814630635
UniRef90_E1M2A9|unclassified	3.8814630635
UniRef90_E1W6Q7	3.8797284190
UniRef90_E1W6Q7|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8797284190
UniRef90_UPI000462AD47	3.8779808360
UniRef90_UPI000462AD47|g__Sphingomonas.s__Sphingomonas_melonis	3.8779808360
UniRef90_UPI00047815B9	3.8751969963
UniRef90_UPI00047815B9|g__Sphingomonas.s__Sphingomonas_melonis	3.8751969963
UniRef90_J4UWB3	3.8659793814
UniRef90_J4UWB3|g__Haemophilus.s__Haemophilus_sputorum	3.8659793814
UniRef90_E1W660	3.8659696535
UniRef90_E1W660|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8659696535
UniRef90_A0A031I0B3	3.8610038610
UniRef90_A0A031I0B3|g__Sphingomonas.s__Sphingomonas_melonis	3.8610038610
UniRef90_B3H1A6	3.8601267360
UniRef90_B3H1A6|g__Haemophilus.s__Haemophilus_sputorum	3.8601267360
UniRef90_UPI000370C22C	3.8587957175
UniRef90_UPI000370C22C|g__Sphingomonas.s__Sphingomonas_melonis	3.8587957175
UniRef90_J5HXB4	3.8577371093
UniRef90_J5HXB4|g__Haemophilus.s__Haemophilus_sputorum	3.8577371093
UniRef90_J4UWA7	3.8572806172
UniRef90_J4UWA7|g__Haemophilus.s__Haemophilus_sputorum	3.8572806172
UniRef90_UPI00036399F6	3.8572806172
UniRef90_UPI00036399F6|g__Sphingomonas.s__Sphingomonas_melonis	3.8572806172
UniRef90_UPI0003695889	3.8544587958
UniRef90_UPI0003695889|g__Sphingomonas.s__Sphingomonas_melonis	3.8544587958
UniRef90_UPI000360152B	3.8514870393
UniRef90_UPI000360152B|g__Sphingomonas.s__Sphingomonas_melonis	3.8514870393
UniRef90_Q57538	3.8486209108
UniRef90_Q57538|g__Haemophilus.s__Haemophilus_parainfluenzae	1.9243104554
UniRef90_Q57538|g__Haemophilus.s__Haemophilus_sputorum	1.9243104554
UniRef90_UPI0003686528	3.8467679654
UniRef90_UPI0003686528|g__Sphingomonas.s__Sphingomonas_melonis	3.8467679654
UniRef90_I3BGC6	3.8461538462
UniRef90_I3BGC6|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8461538462
UniRef90_J4KD50	3.8461538462
UniRef90_J4KD50|g__Haemophilus.s__Haemophilus_sputorum	3.8461538462
UniRef90_UPI000462774F	3.8444573946
UniRef90_UPI000462774F|g__Sphingomonas.s__Sphingomonas_melonis	3.8444573946
UniRef90_J4UUE0	3.8431975404
UniRef90_J4UUE0|g__Haemophilus.s__Haemophilus_sputorum	3.8431975404
UniRef90_D3I636	3.8387715931
UniRef90_D3I636|g__Prevotella.s__Prevotella_melaninogenica	3.8387715931
UniRef90_D9RRP1	3.8387715931
UniRef90_D9RRP1|g__Prevotella.s__Prevotella_melaninogenica	3.8387715931
UniRef90_D9RSS7	3.8387715931
UniRef90_D9RSS7|g__Prevotella.s__Prevotella_melaninogenica	3.8387715931
UniRef90_J5HNI5	3.8387715931
UniRef90_J5HNI5|g__Haemophilus.s__Haemophilus_sputorum	3.8387715931
UniRef90_UPI00035C204D	3.8387715931
UniRef90_UPI00035C204D|g__Sphingomonas.s__Sphingomonas_melonis	3.8387715931
UniRef90_UPI00036330D8	3.8332509876
UniRef90_UPI00036330D8|g__Sphingomonas.s__Sphingomonas_melonis	3.8332509876
UniRef90_F3X229	3.8289296910
UniRef90_F3X229|g__Sphingomonas.s__Sphingomonas_melonis	3.8289296910
UniRef90_UPI000375E789	3.8283990882
UniRef90_UPI000375E789|g__Sphingomonas.s__Sphingomonas_melonis	3.8283990882
UniRef90_UPI00036E7E28	3.8230747346
UniRef90_UPI00036E7E28|g__Sphingomonas.s__Sphingomonas_melonis	3.8230747346
UniRef90_J5HRY3	3.8216560510
UniRef90_J5HRY3|g__Haemophilus.s__Haemophilus_sputorum	3.8216560510
UniRef90_J5HJR8	3.8167938931
UniRef90_J5HJR8|g__Haemophilus.s__Haemophilus_sputorum	3.8167938931
UniRef90_P45103	3.8167938931
UniRef90_P45103|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8167938931
UniRef90_UPI000367AFE1	3.8167938931
UniRef90_UPI000367AFE1|g__Sphingomonas.s__Sphingomonas_melonis	3.8167938931
UniRef90_UPI000370CF6A	3.8167938931
UniRef90_UPI000370CF6A|g__Sphingomonas.s__Sphingomonas_melonis	3.8167938931
UniRef90_UPI00036EFF8F	3.8138913883
UniRef90_UPI00036EFF8F|g__Sphingomonas.s__Sphingomonas_melonis	3.8138913883
UniRef90_Q4QNH7	3.8131553861
UniRef90_Q4QNH7|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8131553861
UniRef90_UPI0003742412	3.8131553861
UniRef90_UPI0003742412|g__Sphingomonas.s__Sphingomonas_melonis	3.8131553861
UniRef90_UPI000375081C	3.8108109995
UniRef90_UPI000375081C|g__Sphingomonas.s__Sphingomonas_melonis	3.8108109995
UniRef90_F0ETH5	3.8071246097
UniRef90_F0ETH5|g__Haemophilus.s__Haemophilus_parainfluenzae	3.8071246097
UniRef90_UPI00035C7885	3.8027563442
UniRef90_UPI00035C7885|unclassified	3.8027563442
UniRef90_D9RVW1	3.8022813688
UniRef90_D9RVW1|g__Prevotella.s__Prevotella_melaninogenica	3.8022813688
UniRef90_UPI0003640F19	3.8022813688
UniRef90_UPI0003640F19|g__Sphingomonas.s__Sphingomonas_melonis	3.8022813688
UniRef90_UPI00036BB8EF	3.8022813688
UniRef90_UPI00036BB8EF|g__Sphingomonas.s__Sphingomonas_melonis	3.8022813688
UniRef90_UPI00037779D7	3.8022813688
UniRef90_UPI00037779D7|g__Sphingomonas.s__Sphingomonas_melonis	3.8022813688
UniRef90_UPI000361A031	3.7993920973
UniRef90_UPI000361A031|g__Sphingomonas.s__Sphingomonas_melonis	3.7993920973
UniRef90_UPI00037F616F	3.7993920973
UniRef90_UPI00037F616F|g__Sphingomonas.s__Sphingomonas_melonis	3.7993920973
UniRef90_J4KD59	3.7950664137
UniRef90_J4KD59|g__Haemophilus.s__Haemophilus_sputorum	3.7950664137
UniRef90_J4USY2	3.7950664137
UniRef90_J4USY2|g__Haemophilus.s__Haemophilus_sputorum	3.7950664137
UniRef90_J4TUE0	3.7907505686
UniRef90_J4TUE0|g__Haemophilus.s__Haemophilus_sputorum	3.7907505686
UniRef90_UPI000369EBAD	3.7847438404
UniRef90_UPI000369EBAD|unclassified	3.7847438404
UniRef90_UPI0003664498	3.7838646438
UniRef90_UPI0003664498|g__Sphingomonas.s__Sphingomonas_melonis	3.7838646438
UniRef90_UPI00037A52EF	3.7809283640
UniRef90_UPI00037A52EF|g__Sphingomonas.s__Sphingomonas_melonis	3.7809283640
UniRef90_A0A031HSZ3	3.7807183365
UniRef90_A0A031HSZ3|g__Sphingomonas.s__Sphingomonas_melonis	3.7807183365
UniRef90_UPI00036A638D	3.7783375315
UniRef90_UPI00036A638D|g__Sphingomonas.s__Sphingomonas_melonis	3.7783375315
UniRef90_J4TQ74	3.7780478480
UniRef90_J4TQ74|g__Haemophilus.s__Haemophilus_sputorum	3.7780478480
UniRef90_J5HK78	3.7741217056
UniRef90_J5HK78|g__Haemophilus.s__Haemophilus_sputorum	3.7741217056
UniRef90_R9XU82	3.7735849057
UniRef90_R9XU82|g__Haemophilus.s__Haemophilus_sputorum	3.7735849057
UniRef90_E1W583	3.7735849057
UniRef90_E1W583|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7735849057
UniRef90_J5HCL9	3.7735849057
UniRef90_J5HCL9|g__Haemophilus.s__Haemophilus_sputorum	3.7735849057
UniRef90_J5HE31	3.7735849057
UniRef90_J5HE31|g__Haemophilus.s__Haemophilus_sputorum	3.7735849057
UniRef90_J5HLI1	3.7735849057
UniRef90_J5HLI1|g__Haemophilus.s__Haemophilus_sputorum	3.7735849057
UniRef90_UPI000374BA2A	3.7735849057
UniRef90_UPI000374BA2A|g__Sphingomonas.s__Sphingomonas_melonis	3.7735849057
UniRef90_UPI00037696FB	3.7722731561
UniRef90_UPI00037696FB|g__Sphingomonas.s__Sphingomonas_melonis	3.7722731561
UniRef90_E1W545	3.7715517241
UniRef90_E1W545|g__Haemophilus.s__Haemophilus_sputorum	2.1551724138
UniRef90_E1W545|g__Haemophilus.s__Haemophilus_parainfluenzae	1.6163793103
UniRef90_UPI000371A413	3.7704241459
UniRef90_UPI000371A413|g__Sphingomonas.s__Sphingomonas_melonis	3.7704241459
UniRef90_D9RX86	3.7700282752
UniRef90_D9RX86|g__Prevotella.s__Prevotella_melaninogenica	3.7700282752
UniRef90_UPI00038251D2	3.7671061013
UniRef90_UPI00038251D2|g__Sphingomonas.s__Sphingomonas_melonis	3.7671061013
UniRef90_UPI000378BBB0	3.7638344065
UniRef90_UPI000378BBB0|g__Sphingomonas.s__Sphingomonas_melonis	3.7638344065
UniRef90_A0A031I9V7	3.7593984962
UniRef90_A0A031I9V7|g__Sphingomonas.s__Sphingomonas_melonis	3.7593984962
UniRef90_D3I925	3.7593984962
UniRef90_D3I925|g__Prevotella.s__Prevotella_melaninogenica	3.7593984962
UniRef90_D9RVD6	3.7593984962
UniRef90_D9RVD6|g__Prevotella.s__Prevotella_melaninogenica	3.7593984962
UniRef90_E6QSN7	3.7593984962
UniRef90_E6QSN7|unclassified	3.7593984962
UniRef90_UPI000381F016	3.7593984962
UniRef90_UPI000381F016|g__Sphingomonas.s__Sphingomonas_melonis	3.7593984962
UniRef90_W0SGQ2	3.7593984962
UniRef90_W0SGQ2|unclassified	3.7593984962
UniRef90_UPI0003661F58	3.7583575531
UniRef90_UPI0003661F58|g__Sphingomonas.s__Sphingomonas_melonis	3.7583575531
UniRef90_E1W3Z8	3.7523452158
UniRef90_E1W3Z8|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7523452158
UniRef90_E1W5F9	3.7523452158
UniRef90_E1W5F9|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7523452158
UniRef90_J4KDD0	3.7523452158
UniRef90_J4KDD0|g__Haemophilus.s__Haemophilus_sputorum	3.7523452158
UniRef90_UPI00036C775D	3.7522751311
UniRef90_UPI00036C775D|g__Sphingomonas.s__Sphingomonas_melonis	3.7522751311
UniRef90_UPI0003778F6D	3.7504059577
UniRef90_UPI0003778F6D|g__Sphingomonas.s__Sphingomonas_melonis	3.7504059577
UniRef90_M4R725	3.7391664235
UniRef90_M4R725|unclassified	3.7391664235
UniRef90_A3N1S4	3.7383177570
UniRef90_A3N1S4|g__Haemophilus.s__Haemophilus_sputorum	3.7383177570
UniRef90_J4TU89	3.7313432836
UniRef90_J4TU89|g__Haemophilus.s__Haemophilus_sputorum	3.7313432836
UniRef90_UPI00037893CC	3.7313432836
UniRef90_UPI00037893CC|g__Sphingomonas.s__Sphingomonas_melonis	3.7313432836
UniRef90_UPI0003791622	3.7293721652
UniRef90_UPI0003791622|g__Sphingomonas.s__Sphingomonas_melonis	3.7293721652
UniRef90_E1W343	3.7265787647
UniRef90_E1W343|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7265787647
UniRef90_UPI000375AF19	3.7261319058
UniRef90_UPI000375AF19|g__Sphingomonas.s__Sphingomonas_melonis	3.7261319058
UniRef90_J4UR52	3.7244019433
UniRef90_J4UR52|g__Haemophilus.s__Haemophilus_sputorum	3.7244019433
UniRef90_UPI000462589A	3.7242787671
UniRef90_UPI000462589A|g__Sphingomonas.s__Sphingomonas_melonis	3.7242787671
UniRef90_UPI000377B99D	3.7220843672
UniRef90_UPI000377B99D|g__Sphingomonas.s__Sphingomonas_melonis	3.7220843672
UniRef90_J4KDX5	3.7211875983
UniRef90_J4KDX5|g__Haemophilus.s__Haemophilus_sputorum	3.7211875983
UniRef90_UPI000369D1ED	3.7192976389
UniRef90_UPI000369D1ED|g__Sphingomonas.s__Sphingomonas_melonis	3.7192976389
UniRef90_UPI000367C49A	3.7174721190
UniRef90_UPI000367C49A|g__Sphingomonas.s__Sphingomonas_melonis	3.7174721190
UniRef90_A3MYQ9	3.7165825469
UniRef90_A3MYQ9|g__Haemophilus.s__Haemophilus_sputorum	3.7165825469
UniRef90_UPI00037B132A	3.7147102526
UniRef90_UPI00037B132A|g__Sphingomonas.s__Sphingomonas_melonis	3.7147102526
UniRef90_A3N3C6	3.7128712871
UniRef90_A3N3C6|g__Haemophilus.s__Haemophilus_sputorum	3.7128712871
UniRef90_E1W242	3.7105751391
UniRef90_E1W242|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7105751391
UniRef90_E1W403	3.7105751391
UniRef90_E1W403|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7105751391
UniRef90_UPI00037E631B	3.7082818294
UniRef90_UPI00037E631B|g__Sphingomonas.s__Sphingomonas_melonis	3.7082818294
UniRef90_E1W2T4	3.7071394214
UniRef90_E1W2T4|g__Haemophilus.s__Haemophilus_parainfluenzae	3.7071394214
UniRef90_J5HNJ2	3.7062781039
UniRef90_J5HNJ2|g__Haemophilus.s__Haemophilus_sputorum	3.7062781039
UniRef90_A0A031HJ29	3.7056100779
UniRef90_A0A031HJ29|g__Sphingomonas.s__Sphingomonas_melonis	3.7056100779
UniRef90_UPI00036477B9	3.7041215977
UniRef90_UPI00036477B9|g__Sphingomonas.s__Sphingomonas_melonis	3.7041215977
UniRef90_E0EHA8	3.7037037037
UniRef90_E0EHA8|unclassified	3.7037037037
UniRef90_X5NU12	3.7012975682
UniRef90_X5NU12|unclassified	3.7012975682
UniRef90_S6C3I4	3.6994762990
UniRef90_S6C3I4|unclassified	3.6994762990
UniRef90_J5HIK0	3.6968576710
UniRef90_J5HIK0|g__Haemophilus.s__Haemophilus_sputorum	3.6968576710
UniRef90_UPI00036F42BE	3.6968576710
UniRef90_UPI00036F42BE|g__Sphingomonas.s__Sphingomonas_melonis	3.6968576710
UniRef90_E1W6E7	3.6943907157
UniRef90_E1W6E7|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6943907157
UniRef90_E1W1J8	3.6900369004
UniRef90_E1W1J8|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6900369004
UniRef90_J5HEL7	3.6900369004
UniRef90_J5HEL7|g__Haemophilus.s__Haemophilus_sputorum	3.6900369004
UniRef90_M3V9A7	3.6900369004
UniRef90_M3V9A7|unclassified	3.6900369004
UniRef90_P70718	3.6900369004
UniRef90_P70718|g__Haemophilus.s__Haemophilus_sputorum	3.6900369004
UniRef90_UPI00037ABFA5	3.6900369004
UniRef90_UPI00037ABFA5|g__Sphingomonas.s__Sphingomonas_melonis	3.6900369004
UniRef90_UPI000477B0B9	3.6900369004
UniRef90_UPI000477B0B9|g__Sphingomonas.s__Sphingomonas_melonis	3.6900369004
UniRef90_E1W4R2	3.6866359447
UniRef90_E1W4R2|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6866359447
UniRef90_UPI0003710EF8	3.6866359447
UniRef90_UPI0003710EF8|g__Sphingomonas.s__Sphingomonas_melonis	3.6866359447
UniRef90_J4UR37	3.6855036855
UniRef90_J4UR37|g__Haemophilus.s__Haemophilus_sputorum	3.6855036855
UniRef90_UPI00037EBF85	3.6847703372
UniRef90_UPI00037EBF85|g__Sphingomonas.s__Sphingomonas_melonis	3.6847703372
UniRef90_UPI00036D45C7	3.6808962154
UniRef90_UPI00036D45C7|g__Sphingomonas.s__Sphingomonas_melonis	3.6808962154
UniRef90_L9LEY1	3.6764705882
UniRef90_L9LEY1|unclassified	3.6764705882
UniRef90_D9RS91	3.6764705882
UniRef90_D9RS91|g__Prevotella.s__Prevotella_melaninogenica	3.6764705882
UniRef90_UPI00036B3655	3.6764705882
UniRef90_UPI00036B3655|g__Sphingomonas.s__Sphingomonas_melonis	3.6764705882
UniRef90_X2JRL9	3.6764705882
UniRef90_X2JRL9|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6764705882
UniRef90_C1CR52	3.6764705882
UniRef90_C1CR52|unclassified	3.6764705882
UniRef90_D9RW06	3.6697247706
UniRef90_D9RW06|g__Prevotella.s__Prevotella_melaninogenica	3.6697247706
UniRef90_E1W678	3.6697247706
UniRef90_E1W678|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6697247706
UniRef90_J5HNW4	3.6697247706
UniRef90_J5HNW4|g__Haemophilus.s__Haemophilus_sputorum	3.6697247706
UniRef90_UPI00037CE291	3.6697247706
UniRef90_UPI00037CE291|g__Sphingomonas.s__Sphingomonas_melonis	3.6697247706
UniRef90_UPI000371B040	3.6674447113
UniRef90_UPI000371B040|g__Sphingomonas.s__Sphingomonas_melonis	3.6674447113
UniRef90_I1YX18	3.6666241774
UniRef90_I1YX18|g__Prevotella.s__Prevotella_melaninogenica	3.6666241774
UniRef90_J5HRL2	3.6663611366
UniRef90_J5HRL2|g__Haemophilus.s__Haemophilus_sputorum	3.6663611366
UniRef90_E1W246	3.6620470861
UniRef90_E1W246|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6620470861
UniRef90_UPI0003761AB8	3.6592869496
UniRef90_UPI0003761AB8|g__Sphingomonas.s__Sphingomonas_melonis	3.6592869496
UniRef90_UPI000366DC97	3.6577938861
UniRef90_UPI000366DC97|g__Sphingomonas.s__Sphingomonas_melonis	3.6577938861
UniRef90_G1VFN0	3.6576101516
UniRef90_G1VFN0|g__Prevotella.s__Prevotella_melaninogenica	3.6576101516
UniRef90_UPI0003A2EA5D	3.6556415281
UniRef90_UPI0003A2EA5D|g__Sphingomonas.s__Sphingomonas_melonis	3.6556415281
UniRef90_J5HVB5	3.6554723565
UniRef90_J5HVB5|g__Haemophilus.s__Haemophilus_sputorum	3.6554723565
UniRef90_A0A031HNX8	3.6511204219
UniRef90_A0A031HNX8|g__Sphingomonas.s__Sphingomonas_melonis	3.6511204219
UniRef90_G5NWA2	3.6496350365
UniRef90_G5NWA2|unclassified	3.6496350365
UniRef90_UPI000361C340	3.6496350365
UniRef90_UPI000361C340|g__Sphingomonas.s__Sphingomonas_melonis	3.6496350365
UniRef90_D9RT40	3.6472029945
UniRef90_D9RT40|g__Prevotella.s__Prevotella_melaninogenica	3.6472029945
UniRef90_J5HCW8	3.6463111430
UniRef90_J5HCW8|g__Haemophilus.s__Haemophilus_sputorum	3.6463111430
UniRef90_E1W415	3.6463081130
UniRef90_E1W415|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6463081130
UniRef90_J4KDH6	3.6463081130
UniRef90_J4KDH6|g__Haemophilus.s__Haemophilus_sputorum	3.6463081130
UniRef90_J4TUU6	3.6463081130
UniRef90_J4TUU6|g__Haemophilus.s__Haemophilus_sputorum	3.6463081130
UniRef90_I3BE02	3.6431806493
UniRef90_I3BE02|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6431806493
UniRef90_UPI00036F58A9	3.6422576690
UniRef90_UPI00036F58A9|g__Sphingomonas.s__Sphingomonas_melonis	3.6422576690
UniRef90_C2MCD4	3.6421386302
UniRef90_C2MCD4|unclassified	3.6421386302
UniRef90_A3N249	3.6363636364
UniRef90_A3N249|g__Haemophilus.s__Haemophilus_sputorum	3.6363636364
UniRef90_B0USB6	3.6363636364
UniRef90_B0USB6|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6363636364
UniRef90_E1W282	3.6363636364
UniRef90_E1W282|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6363636364
UniRef90_F9Q6L8	3.6363322402
UniRef90_F9Q6L8|g__Haemophilus.s__Haemophilus_parainfluenzae	3.6363322402
UniRef90_UPI0003785C2B	3.6298771634
UniRef90_UPI0003785C2B|g__Sphingomonas.s__Sphingomonas_melonis	3.6298771634
UniRef90_W2CNH0	3.6265311598
UniRef90_W2CNH0|unclassified	3.6265311598
UniRef90_UPI0003661366	3.6231884058
UniRef90_UPI0003661366|g__Sphingomonas.s__Sphingomonas_melonis	3.6231884058
UniRef90_UPI00035F701F	3.6227321846
UniRef90_UPI00035F701F|g__Sphingomonas.s__Sphingomonas_melonis	3.6227321846
UniRef90_UPI00037A74CE	3.6207371836
UniRef90_UPI00037A74CE|g__Sphingomonas.s__Sphingomonas_melonis	3.6207371836
UniRef90_UPI000360DD64	3.6166365280
UniRef90_UPI000360DD64|g__Sphingomonas.s__Sphingomonas_melonis	3.6166365280
UniRef90_UPI00035C6D91	3.6144578313
UniRef90_UPI00035C6D91|g__Sphingomonas.s__Sphingomonas_melonis	3.6144578313
UniRef90_C9MQT8	3.6125879238
UniRef90_C9MQT8|unclassified	3.6125879238
UniRef90_UPI00035E42A3	3.6101083032
UniRef90_UPI00035E42A3|g__Sphingomonas.s__Sphingomonas_melonis	3.6101083032
UniRef90_UPI00037DC1D9	3.6101083032
