KO	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
K02110	694.466	119.956	59.21000000000001	595.5174999999999	147.753	36.9562	525.8532	0.0	609.5808	825.82	552.1496	421.666
K02111	156.618	8.06457	90.65562	242.02120000000002	188.48309999999998	634.7057099999998	269.24916	44.3523	421.56289999999996	561.2964	611.6645	518.2837
K02112	283.21180000000004	258.5307	185.93260999999998	287.09299999999996	1226.9551999999999	694.5482	60.333800000000004	101.94049999999999	579.2925999999999	850.8253000000001	791.2666	889.9535
K02113	285.17109999999997	24.5014	101.432	199.0509	0.0	244.2017	312.1142	38.1246	121.0535	353.8438	264.5321	168.69750000000002
K02114	0.0	19.459	0.0	264.7013	92.061	0.0	56.18730000000001	0.0	136.336	453.8247	119.44630000000001	718.736
K02115	373.799	0.0	53.8498	402.3201	570.5269	259.2561	688.2812	110.4152	486.6825	718.532	231.4282	1813.1729999999998
K02116	0.0	46.9954	0.0	60.0406	0.0	0.0	0.0	28.9181	33.343	368.4619	120.524	0.0
K02117	687.5556999999999	0.0	79.55000000000001	111.1032	119.2346	75.56060000000001	38.1637	13.3494	28.9963	53.666199999999996	33.7224	294.40740000000005
K02118	221.3321	0.0	39.6258	102.4416	203.8354	23.7102	41.3487	14.2457	0.0	98.0897	0.0	182.9109
K02119	100.675	0.0	98.177	0.0	101.088	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02120	89.1252	0.0	84.0642	105.666	1100.034	0.0	223.7	0.0	49.2055	37.073	44.4811	305.981
K02121	165.139	0.0	0.0	0.0	114.17	0.0	0.0	0.0	0.0	0.0	32.57	95.1769
K02122	215.136	0.0	0.0	0.0	203.76	0.0	132.60299999999998	0.0	0.0	0.0	0.0	0.0
K02123	799.3460000000001	0.0	17.95709	87.6694	421.82309999999995	47.4708	46.8438	0.0	0.0	0.0	11.8748	206.77280000000002
K02124	284.371	21.9819	16.7433	85.0826	147.753	36.9562	32.2162	0.0	31.0171	0.0	0.0	164.512
K02160	145.54	0.0	23.9165	86.2882	998.8699999999999	116.956	92.3419	0.0	581.273	562.242	170.89339999999999	129.264
K02168	0.0	0.0	32.02392	203.7983	0.0	134.6477	17.5298	0.0	444.1367	374.7287	622.0222	261.037
K02169	266.63	0.0	93.0267	1482.4249999999997	166.112	60.9879	37.0028	62.1648	1144.1977	244.1197	332.8344000000001	394.47700000000003
K02170	0.0	0.0	0.0	63.3954	0.0	0.0	37.0028	0.0	57.5031	78.3535	0.0	0.0
K02172	0.0	0.0	0.0	57.5639	0.0	282.54900000000004	0.0	37.6821	20.9215	0.0	56.6007	185.0841
K02188	482.81000000000006	0.0	93.8021	0.0	254.00199999999998	551.5024000000001	36.0373	43.2508	52.443000000000005	86.7409	151.7713	305.93399999999997
K02189	275.232	0.0	0.0	32.8722	114.17	293.313	0.0	0.0	0.0	0.0	0.0	0.0
K02190	134.293	0.0	0.0	0.0	70.031	0.0	0.0	0.0	0.0	0.0	39.6394	58.868
K02191	704.7230000000001	0.0	32.7257	0.0	101.088	0.0	131.591	0.0	356.775	0.0	0.0	0.0
K02192	0.0	0.0	0.0	116.816	0.0	0.0	0.0	0.0	171.558	64.6457	38.7025	0.0
K02193	0.0	20.3933	15.5554	52.3418	0.0	0.0	0.0	0.0	57.2041	43.1543	77.4583	76.0769
K02195	0.0	0.0	0.0	22.9132	0.0	51.6832	0.0	0.0	89.079	127.9511	80.3827	66.7717
K02196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	287.12	0.0	0.0
K02197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.5116	74.6219	0.0
K02198	0.0	57.0787	41.5929	758.2750000000001	716.9132000000001	375.9403	0.0	17.2901	92.8501	717.4404000000001	1125.9357000000002	194.49400000000003
K02199	0.0	0.0	0.0	127.426	0.0	82.4673	0.0	30.1425	34.9251	201.033	31.5693	607.12
K02200	0.0	0.0	41.5929	262.625	399.459	252.8361	0.0	17.2901	58.993399999999994	687.4455000000002	519.5639	104.95700000000001
K02204	240.308	0.0	0.0	115.33760000000001	0.0	243.91	36.94552	0.0	152.2095	106.9212	15.9166	0.0
K02217	0.0	310.0011	0.0	534.16	373.86699999999996	299.60429999999997	47.7907	197.44549999999998	850.027	285.553	124.3712	384.235
K02221	201.34900000000002	26.807	20.319000000000003	41.188	385.481	0.0	0.0	0.0	259.3141	83.8369	233.8677	0.0
K02224	503.3162	0.0	62.6906	319.3138	417.7172	283.0569	0.0	68.898	378.29	0.0	222.0334	0.0
K02226	0.0	0.0	95.262	0.0	0.0	161.381	84.2308	23.7161	471.541	0.0	218.94400000000002	0.0
K02227	0.0	0.0	35.7833	0.0	158.702	79.0461	0.0	28.9181	0.0	0.0	0.0	0.0
K02230	54.1889	0.0	0.0	0.0	0.0	0.0	146.309	0.0	0.0	0.0	0.0	0.0
K02231	212.00599999999997	0.0	23.9165	683.6028	217.303	161.381	461.41779999999994	62.5031	809.4816000000001	301.3167	762.7092	0.0
K02232	499.018	0.0	75.0256	672.4101	770.7135000000001	0.0	394.46739999999994	53.637	33.343	171.7197	399.45590000000004	202.9711
K02233	660.3989999999999	0.0	0.0	362.37	750.3689999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02236	0.0	0.0	0.0	414.07199999999995	0.0	0.0	0.0	0.0	244.356	0.0	0.0	0.0
K02237	574.735	47.8108	116.4781	805.2039	431.95009999999996	679.4069999999999	374.7008	29.7357	917.4757	1049.5044	205.3927	136.77
K02238	471.95539999999994	0.0	0.0	262.4219	388.15	157.757	78.7569	13.0185	141.7355	183.54630000000003	25.4506	154.3197
K02240	0.0	0.0	0.0	24.2919	0.0	0.0	110.99799999999999	0.0	0.0	0.0	0.0	70.7402
K02242	0.0	0.0	0.0	0.0	0.0	0.0	643.712	0.0	0.0	239.825	0.0	833.2489999999999
K02243	0.0	0.0	75.7107	198.216	0.0	0.0	168.12099999999998	0.0	0.0	102.619	0.0	0.0
K02244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.826	22.4569	0.0	0.0
K02245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.2219	0.0	0.0
K02246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.7804	0.0	77.46	0.0
K02255	0.0	277.797	0.0	534.16	373.86699999999996	81.7313	0.0	157.97299999999998	850.027	285.553	124.3712	384.235
K02259	0.0	0.0	0.0	0.0	0.0	249.42	0.0	0.0	0.0	0.0	38.7025	0.0
K02274	0.0	76.9486	14.6797	49.1667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02275	0.0	68.3634	15.904879999999999	87.8459	0.0	0.0	5.24176	0.0	77.9006	184.2199	8.71387	13.177
K02278	0.0	197.362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02283	0.0	0.0	0.0	173.1603	0.0	0.0	0.0	0.0	103.60799999999999	136.825	375.99	0.0
K02288	0.0	0.0	0.0	0.0	0.0	151.158	0.0	0.0	0.0	109.402	0.0	0.0
K02291	0.0	0.0	16.3349	121.7416	0.0	0.0	0.0	0.0	298.18989999999997	123.1171	26.1311	0.0
K02299	0.0	94.9051	0.0	83.9619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02302	0.0	0.0	14.6797	122.917	0.0	0.0	0.0	0.0	26.855	20.2621	24.2356	0.0
K02303	220.24599999999998	0.0	72.5136	144.8304	338.98810000000003	0.0	0.0	21.3109	74.6811	75.4968	110.5018	157.64100000000002
K02304	143.999	8.82947	21.45112	158.24439999999998	75.3256	38.1272	0.0	17.4336	38.668800000000005	20.2621	58.9541	219.08700000000002
K02313	192.7755	12.5222	104.03013000000001	356.0944	165.513	442.1939	14.2644	59.4715	240.0048	1174.5250999999998	487.84809999999993	179.7734
K02314	230.43550000000002	44.4833	29.81916	564.0477999999999	204.9146	490.53560000000004	75.9137	182.71949999999998	671.0084	449.73800000000006	620.2746000000001	657.2669999999999
K02315	730.1020000000001	0.0	0.0	21.9134	0.0	28.9392	304.595	21.3109	0.0	0.0	0.0	0.0
K02316	2859.1956	335.3247	67.58806	793.6559999999998	2356.483	871.8580999999999	325.6766	68.66399999999999	1230.9774	1217.3057999999999	479.6197	1935.8119
K02334	368.904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02335	820.3515	51.18132	105.137	672.6483	1060.8157	432.85849999999994	647.7593999999999	103.8349	1119.2951	987.4686000000002	1145.1272199999999	1541.5856999999996
K02337	1021.5839999999998	391.78970000000004	159.45226000000002	884.6447	432.22499999999997	2583.24003	243.57763999999997	84.7272	381.23393000000004	1365.1818600000001	1020.4042999999999	332.4918
K02338	260.2853	18.0031	33.8581	324.304	295.5909	301.04120000000006	146.309	15.1718	275.5252	302.25300000000004	273.6592	471.4680000000001
K02339	0.0	0.0	131.197	536.755	0.0	0.0	0.0	0.0	155.95600000000002	287.552	0.0	0.0
K02340	423.9869	0.0	43.591	709.825	359.72110000000004	255.82070000000002	153.6659	0.0	42.2504	494.2872	55.70569999999999	150.241
K02341	303.25399999999996	0.0	23.82582	491.3317	976.4172999999998	208.09799999999998	144.149	0.0	83.357	68.5363	41.6134	70.7402
K02342	305.64599999999996	45.6953	62.88031	952.0483	0.0	1921.4939000000002	791.4009299999999	422.4340000000001	1758.8615000000002	1413.6187999999995	1244.80413	596.3417
K02343	912.8829999999999	30.41161	93.90902	370.87070000000006	758.5023	234.78540000000004	224.3279	61.8407	303.794	534.5296999999999	679.8674	305.48550000000006
K02344	0.0	0.0	19.744	33.9392	58.9555	43.7929	0.0	31.9418	74.5304	28.0831	67.2708	98.3064
K02346	277.64919999999995	14.4493	175.18880000000001	30.456	1368.6299	365.313	20.936	17.8788	138.843	34.8941	70.682	0.0
K02355	915.1978	169.45186	95.76717	709.3965000000001	2011.4378	1060.1875	788.99655	537.3305	965.14137	628.08894	792.3457599999999	1592.6622000000002
K02356	0.0	34.2305	16.7433	176.87900000000002	203.9731	446.383	109.71549999999999	59.560599999999994	94.4202	179.6435	662.4558	123.90799999999999
K02357	276.5223	46.64242	45.99789	571.1984	205.1274	1037.1104	537.3112	38.1246	497.1816	289.5154	587.0178999999999	586.4009
K02358	371.08709999999996	43.60776	78.9901	775.9923	2073.21	337.20980000000003	196.9548	315.25370000000004	774.7202000000001	598.433	1035.09888	1157.1703999999997
K02361	0.0	28.5393	19.744	50.0386	0.0	48.2251	0.0	63.8835	0.0	186.6739	1075.261	98.3064
K02363	0.0	0.0	0.0	74.7456	0.0	0.0	0.0	0.0	82.2543	0.0	257.44599999999997	0.0
K02364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.029	0.0	90.3933	0.0
K02371	0.0	0.0	203.764	59.1691	0.0	74.8804	0.0	33.967	585.9655	152.1591	28.4138	0.0
K02372	81.0862	17.4467	29.887500000000003	60.3108	0.0	749.4993000000001	29.4565	100.3169	54.386399999999995	178.1683	242.5238	193.896
K02377	0.0	115.66	19.7395	23.497	0.0	284.548	0.0	0.0	0.0	0.0	0.0	0.0
K02379	0.0	0.0	0.0	88.9444	0.0	62.4099	0.0	0.0	0.0	111.219	140.217	0.0
K02380	0.0	0.0	44.6658	163.0938	0.0	361.956	0.0	0.0	87.4123	289.863	215.21849999999998	0.0
K02381	214.38400000000001	0.0	0.0	0.0	0.0	0.0	24.6084	0.0	0.0	0.0	0.0	62.5891
K02395	324.2421	0.0	35.716899999999995	0.0	301.498	1582.2569999999998	327.0701	31.0234	153.3501	0.0	0.0	0.0
K02396	0.0	0.0	0.0	0.0	0.0	0.0	191.486	0.0	0.0	0.0	0.0	294.91900000000004
K02401	78.0177	0.0	0.0	0.0	0.0	376.664	80.8419	0.0	0.0	0.0	0.0	0.0
K02405	686.77	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02407	148.8502	33.4	87.22059999999999	346.7816	163.55100000000002	84.28710000000001	35.5172	20.4798	447.03899999999993	359.8978	492.33359999999993	596.5141
K02408	0.0	66.3446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02409	0.0	0.0	0.0	299.387	78.4593	0.0	240.4261	0.0	0.0	584.4924	33.6354	657.9455
K02410	0.0	0.0	0.0	299.387	78.4593	0.0	240.4261	0.0	0.0	584.4924	33.6354	657.9455
K02416	0.0	94.8091	24.1913	19.9495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02424	0.0	0.0	0.0	277.5724	469.31500000000005	21.1542	44.4345	0.0	314.9636	450.44419999999997	1461.8298	0.0
K02426	354.25300000000004	0.0	0.0	0.0	0.0	48.2251	76.505	0.0	41.3408	0.0	111.93299999999999	202.65400000000002
K02427	0.0	141.6102	0.0	434.0575	0.0	0.0	0.0	22.9402	171.5248	181.75060000000002	152.8614	0.0
K02428	55.0463	86.4022	36.7002	995.5301999999999	799.2283	775.0295000000001	152.3529	0.0	91.961	377.9382	556.3530000000001	804.3418
K02429	371.64099999999996	0.0	12.9328	194.43519999999998	0.0	425.247	62.281000000000006	0.0	190.6495	194.9386	35.3948	0.0
K02430	0.0	18.1977	0.0	92.7048	0.0	0.0	0.0	0.0	0.0	133.684	0.0	0.0
K02431	0.0	29.0044	0.0	76.5217	0.0	0.0	0.0	0.0	0.0	158.673	0.0	0.0
K02433	228.853	24.5014	29.643700000000003	158.6584	117.911	0.0	118.34100000000001	31.9418	322.5827	227.59339999999997	277.72759999999994	135.5032
K02434	147.58339999999998	42.070800000000006	52.6666	324.1967	162.757	59.8104	150.954	0.0	630.96027	386.0953	249.1353	341.99639999999994
K02435	0.0	0.0	28.2525	569.486	0.0	0.0	0.0	0.0	224.15200000000002	210.957	201.0883	0.0
K02436	0.0	0.0	0.0	0.0	0.0	180.357	0.0	0.0	0.0	0.0	0.0	49.5615
K02437	0.0	0.0	0.0	116.633	1239.38	0.0	66.1905	0.0	248.63150000000002	71.2124	140.5041	169.03900000000002
K02438	0.0	298.082	29.63336	1177.7133	0.0	48.1408	143.5843	35.6612	1727.7759999999994	669.6188400000001	565.4372000000001	0.0
K02439	0.0	0.0	0.0	0.0	0.0	53.5134	0.0	0.0	0.0	69.7881	41.8354	121.42399999999999
K02440	0.0	48.92094	0.0	238.17980000000003	33.6573	125.44049999999999	269.8059	0.0	280.8266	277.0587	684.3473	224.1177
K02441	0.0	18.8085	0.0	0.0	0.0	0.0	0.0	0.0	88.2522	82.7319	159.3556	82.2561
K02443	282.675	0.0	0.0	0.0	217.303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02444	0.0	0.0	123.824	436.59899999999993	0.0	31.5513	0.0	46.3863	460.94	353.8161	70.9554	69.91
K02445	420.91700000000003	49.0026	75.29020999999999	214.19894	643.6602	179.9942	0.0	34.5134	207.4633	163.02519999999998	528.3042	131.5349
K02446	90.9848	180.196	0.0	80.6744	47.2625	105.3894	0.0	52.141999999999996	162.61440000000002	61.5392	177.7896	179.074
K02451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.7346	75.9877	221.419
K02453	805.959	0.0	11.343	22.1536	317.985	12.2125	25.3875	9.19869	98.5209	18.2536	169.00799999999998	79.975
K02454	128.922	219.923	32.08478	225.35770000000002	134.987	56.8677	20.2438	0.0	77.0961	202.7329	104.35	0.0
K02455	318.517	0.0	17.6509	255.09599999999998	220.236	43.1224	0.0	0.0	32.8403	218.803	0.0	260.763
K02456	357.284	40.7083	0.0	267.9121	0.0	0.0	0.0	0.0	197.7024	321.4297	396.458	0.0
K02459	0.0	12.7122	0.0	73.6366	47.9031	151.463	0.0	0.0	68.1599	314.5643	124.499	177.295
K02461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	375.38599999999997	485.475	0.0	441.67199999999997	0.0
K02464	0.0	0.0	9.44473	228.219	0.0	41.0445	0.0	0.0	73.9853	101.6873	60.328	0.0
K02468	0.0	0.0	0.0	0.0	0.0	180.357	0.0	0.0	0.0	0.0	0.0	49.5615
K02469	492.8512	78.7979	130.97246	1173.3762	950.287	1424.3168	376.97319	144.2396	718.14517	814.7154700000001	1271.61462	1662.9832000000001
K02470	393.04670000000004	345.06352	219.01728999999997	1307.6574999999998	1460.8869	1400.6517	471.4821	887.7139099999999	1029.8663999999999	921.4820899999999	2542.6013	1379.7297
K02471	67.9453	74.58755	68.62141	679.1209	279.259	66.2842	53.20059	63.050920000000005	725.7608999999999	782.1034999999999	357.80400000000003	30.3334
K02474	0.0	0.0	26.9468	205.71140000000003	0.0	0.0	0.0	14.2457	191.0239	102.36449999999999	92.0592	0.0
K02477	336.7297	12.1618	0.0	80.76400000000001	264.67400000000004	291.147	33.0953	0.0	159.524	96.2749	28.820999999999998	149.346
K02478	0.0	0.0	70.3729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02481	256.85799999999995	109.91	37.539100000000005	0.0	212.3234	45.18356	0.0	0.0	13.9228	51.42648	6.27259	75.7157
K02482	178.29600000000002	5.57105	99.54278	0.0	228.6456	0.0	7.94919	0.0	0.0	180.02900000000002	218.94400000000002	637.8699
K02484	0.0	0.0	0.0	33.4017	0.0	0.0	0.0	0.0	73.2924	147.9639	283.3547	0.0
K02486	164.19099999999997	0.0	14.6797	0.0	213.54	0.0	0.0	0.0	0.0	0.0	24.2356	0.0
K02487	607.7389	8.73739	0.0	623.951	589.7009999999999	14.4657	0.0	0.0	0.0	589.7175	519.677	316.252
K02492	148.8502	33.4	87.22059999999999	346.7816	163.55100000000002	84.28710000000001	35.5172	20.4798	447.03899999999993	359.8978	492.33359999999993	596.5141
K02493	1289.2431000000001	41.43791	83.27836	554.7556	457.8605	183.4488	176.70864	71.1561	581.4934999999999	398.5256	739.8140900000001	230.4588
K02494	0.0	0.0	0.0	145.0312	0.0	0.0	0.0	0.0	369.439	401.1506	262.803	0.0
K02495	0.0	21.9819	6.09998	395.5798	167.34099999999998	248.03449999999998	15.9974	0.0	522.4454000000001	79.8982	244.50310000000002	28.7203
K02496	0.0	36.06969	28.773870000000002	142.8604	0.0	176.53623	0.0	16.3879	117.94569999999999	643.2412400000001	231.29289999999997	190.46699999999998
K02498	0.0	0.0	38.3114	507.8804	52.9008	146.3297	22.1047	22.4498	67.1486	237.3699	393.35	56.0891
K02499	55.0463	0.0	0.0	134.0504	582.835	105.155	0.0	0.0	45.4011	140.71730000000002	0.0	119.13600000000001
K02500	0.0	0.0	0.0	73.2135	0.0	0.0	0.0	0.0	0.0	124.81299999999999	75.0746	0.0
K02501	25.1346	0.0	0.0	60.4979	0.0	0.0	0.0	0.0	32.9608	49.8335	29.7055	0.0
K02502	0.0	0.0	0.0	13.962	0.0	0.0	0.0	0.0	91.258	46.0067	13.707	0.0
K02503	371.64099999999996	125.7226	0.0	422.2325	903.961	83.9066	74.5666	0.0	118.772	516.2405	183.1756	213.532
K02504	0.0	0.0	0.0	140.4953	0.0	45.1756	0.0	0.0	77.0961	202.7329	104.35	0.0
K02505	0.0	46.6289	0.0	83.2156	247.149	17.4396	0.0	0.0	6.983789999999999	59.47693	106.977	37.9789
K02506	0.0	0.0	9.44473	15.357000000000001	0.0	41.0445	0.0	0.0	33.4693	50.5987	60.328	0.0
K02507	13.7866	34.6183	20.9394	338.6753	0.0	117.325	16.1061	25.1351	238.4536	152.83280000000002	164.19420000000002	45.0514
K02508	0.0	0.0	0.0	0.0	0.0	307.653	0.0	0.0	0.0	0.0	0.0	0.0
K02517	347.5683	38.1943	469.71330000000006	714.0153	424.1650000000001	456.9471	92.5638	76.3307	1818.9714	709.5548	872.8299000000001	1090.849
K02518	0.0	0.0	103.138	397.3251	502.67599999999993	952.452	206.144	169.2872	987.28	505.9258	998.9250000000001	567.428
K02519	1009.8279999999999	299.22099000000003	181.652	883.9388000000001	734.7112	2532.3486000000003	498.30166	33.4443	1369.5411200000003	1760.40078	1058.8318	860.5658000000001
K02520	356.933	0.0	35.8561	668.0519	75.283	83.6884	0.0	359.86640000000006	380.615	553.7994000000001	229.50140000000002	724.2460000000001
K02521	0.0	16.1053	0.0	20.3558	0.0	26.9648	0.0	0.0	44.4038	16.7687	80.0826	0.0
K02523	195.579	28.0841	26.9875	339.2245	81.4568	199.53599999999997	40.8342	36.2363	411.8565	414.9208	1019.3874	638.0403000000001
K02527	461.2251	0.0	114.87037000000001	665.0071999999999	502.4698000000001	391.29540000000003	32.4326	57.9234	333.93100000000004	499.0321	835.5308	233.2942
K02528	1608.683	169.78130000000002	116.7775	592.1149	1142.238	345.76099999999997	86.8489	96.1725	718.6188999999999	545.557	489.7711	1878.219
K02529	0.0	69.0441	11.9841	785.2592	0.0	299.5334	77.7714	20.6815	706.9531000000001	1056.5014	266.7046	679.2904
K02533	0.0	0.0	0.0	46.3524	0.0	37.4092	0.0	13.9617	65.8206	61.1987	173.60070000000002	41.0087
K02535	400.809	59.0733	42.0221	90.26180000000001	985.746	246.79020000000003	29.4565	68.0887	245.63930000000002	77.1632	325.94129999999996	0.0
K02536	426.918	64.95270000000001	67.72379	232.32449999999997	547.409	252.7567	15.5768	55.196600000000004	151.65259999999998	331.9239	468.2491999999999	207.9494
K02538	0.0	0.0	0.0	313.8804	0.0	0.0	700.7016	0.0	165.363	162.57600000000002	178.13400000000001	332.12800000000004
K02548	192.044	31.635	23.9165	58.688	0.0	131.36339999999998	0.0	38.787	46.281000000000006	16.1133	263.5336	121.42399999999999
K02549	349.80580000000003	110.102	0.0	354.543	540.153	661.551	39.4867	59.6228	476.4421	680.2977000000001	1932.1797	85.7245
K02550	0.0	0.0	0.0	92.2356	0.0	0.0	0.0	0.0	0.0	271.196	0.0	0.0
K02551	339.4703	0.0	0.0	130.536	295.212	93.2351	47.7907	39.0404	61.566599999999994	189.5476	263.64329999999995	175.1813
K02552	0.0	28.5393	19.744	50.0386	0.0	48.2251	0.0	63.8835	0.0	186.6739	1075.261	98.3064
K02553	0.0	0.0	0.0	0.0	322.193	140.32399999999998	0.0	0.0	0.0	0.0	364.032	0.0
K02556	0.0	296.608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02557	298.857	0.0	21.6229	0.0	0.0	241.12599999999998	122.5043	70.1622	0.0	0.0	0.0	103.234
K02558	115.06299999999999	31.3078	11.9841	145.3767	612.346	203.1633	41.5283	28.8832	304.89029999999997	632.4162	904.9695	126.8209
K02560	244.8973	9.16761	21.9793	272.8636	379.49170000000004	55.263400000000004	63.5857	52.110299999999995	622.7107000000001	312.83689999999996	959.3597000000001	970.1967999999999
K02563	212.113	31.5056	18.041809999999998	495.5429	391.85479999999995	558.508	308.3223	7.413139999999999	685.9325	576.6997	451.07937	342.543
K02564	65.4197	0.0	0.0	11.3459	800.0224	183.24900000000002	88.0484	0.0	0.0	0.0	43.5651	86.8113
K02565	0.0	0.0	0.0	0.0	743.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02567	0.0	10.2243	3.92924	490.64579999999995	0.0	100.2106	0.0	36.52025	68.6498	383.2894	117.8365	110.63999999999999
K02569	37.3485	35.2578	0.0	22.4012	155.733	37.9407	0.0	27.7723	0.0	90.66409999999999	115.28399999999999	84.5197
K02570	0.0	0.0	0.0	0.0	0.0	200.072	0.0	0.0	0.0	158.151	179.415	494.77
K02572	0.0	0.0	0.0	724.74	0.0	0.0	0.0	356.526	137.909	308.29400000000004	126.51	0.0
K02573	0.0	6.762689999999999	5.19276	165.0278	0.0	11.1686	0.0	0.0	0.0	233.83619	56.6304	48.7252
K02574	0.0	32.75989	23.83446	488.659	0.0	2283.3292	0.0	30.1425	104.775	499.0012899999999	153.4044	48.7252
K02575	195.083	0.0	0.0	215.5949	230.155	751.0412000000001	33.0953	221.372	82.6816	0.0	111.93299999999999	785.758
K02584	798.2062	0.0	99.74718	150.444	374.08079999999995	79.44876	49.7033	0.0	13.9228	60.827929999999995	17.46729	561.6379000000001
K02597	0.0	65.9457	0.0	56.7218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02600	238.94099999999997	45.146	236.10160000000002	328.2503	69.8147	25.2366	774.2441	0.0	539.9707000000001	343.1323	346.9361	1658.914
K02601	101.986	37.4152	35.7833	270.0674	331.477	959.2149999999999	390.1813	0.0	273.9207	454.28229999999996	724.6974	88.2076
K02612	0.0	0.0	0.0	0.0	0.0	489.869	0.0	87.2599	114.48100000000001	0.0	0.0	0.0
K02619	89.51100000000001	0.0	39.46182	483.9525	131.106	31.2049	12.5965	0.0	639.3007999999999	334.4306	211.1106	0.0
K02621	0.0	78.7979	68.6761	558.6618	198.144	941.2289	100.8765	108.95729999999999	392.7478	327.7419	769.8154	522.0344
K02622	0.0	288.16886999999997	19.1784	420.2702	661.775	463.625	134.9081	12.6272	109.0202	499.62299999999993	776.2248999999999	0.0
K02635	0.0	0.0	0.0	159.1354	0.0	0.0	22.9478	0.0	87.0265	82.2307	19.6214	0.0
K02637	0.0	0.0	0.0	159.1354	0.0	0.0	22.9478	0.0	87.0265	82.2307	19.6214	0.0
