	s__Actinomyces_bouchesdurhonensis	s__Actinomyces_oris	s__Actinomyces_SGB17157	s__Aggregatibacter_segnis	s__Aggregatibacter_sp_2125159857	s__Alloprevotella_SGB1410	s__Alloprevotella_sp_oral_taxon_473	s__Arachnia_propionica	s__Bacteroidetes_oral_taxon_274	s__Campylobacter_concisus	s__Campylobacter_SGB19292	s__Campylobacter_SGB96438	s__Capnocytophaga_gingivalis	s__Capnocytophaga_granulosa	s__Capnocytophaga_leadbetteri	s__Capnocytophaga_SGB2480	s__Capnocytophaga_sputigena	s__Cardiobacterium_SGB9419	s__Corynebacterium_matruchotii	s__Dialister_invisus	s__Eubacterium_sulci	s__Filifactor_alocis	s__Fusobacterium_nucleatum	s__Fusobacterium_pseudoperiodonticum	s__Gemella_haemolysans	s__Gemella_morbillorum	s__Gemella_sanguinis	s__GGB1088_SGB1395	s__GGB1144_SGB1468	s__GGB12441_SGB19290	s__GGB12761_SGB19791	s__GGB1833_SGB2477	s__GGB1843_SGB2516	s__GGB1843_SGB2524	s__GGB4533_SGB94822	s__GGB4937_SGB6891	s__Granulicatella_SGB8239	s__Granulicatella_SGB8255	s__Haemophilus_haemolyticus	s__Haemophilus_parahaemolyticus	s__Haemophilus_parainfluenzae	s__Haemophilus_sputorum	s__Lachnospiraceae_bacterium_oral_taxon_500	s__Lautropia_mirabilis	s__Leptotrichia_massiliensis	s__Leptotrichia_SGB6069	s__Leptotrichia_sp_oral_taxon_212	s__Leptotrichia_sp_oral_taxon_215	s__Leptotrichia_wadei	s__Neisseria_sp_oral_taxon_014	s__Neisseria_subflava	s__Peptostreptococcus_SGB749	s__Porphyromonas_endodontalis	s__Porphyromonas_pasteri	s__Prevotella_conceptionensis	s__Prevotella_melaninogenica	s__Prevotella_nanceiensis	s__Prevotella_nigrescens	s__Prevotella_oris	s__Prevotella_oulorum	s__Prevotella_pallens	s__Prevotella_salivae	s__Prevotella_SGB1459	s__Rothia_mucilaginosa	s__Schaalia_odontolytica	s__Selenomonas_SGB5880	s__Solobacterium_moorei	s__Sphingomonas_melonis	s__Streptococcus_australis	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_mitis	s__Streptococcus_parasanguinis	s__Streptococcus_rubneri	s__Tannerella_serpentiformis	s__Treponema_denticola	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_parvula	s__Veillonella_rogosae	unclassified
s__Prevotella_oris	0.2906650290596964	0.21264585326121685	0.12722402616581902	-0.20872734102500393	0.4475493496639479	-0.0006544163370113315	-0.036667247981886204	-0.004207445575739634	-0.05392935174042893	0.03269665769735809	0.10838196895355892	-0.09209731679667213	0.0601668525568433	-0.02392242935468225	-0.20857164002784917	0.16988669094180164	-0.07565471741084942	-0.1347817950807671	0.03297647523012692	0.05365613752556664	0.17002145240613692	0.1375809200496555	-0.2386050497292373	-0.1651058311018893	-0.07458406323938235	-0.17044465460044939	0.27252478034435745	0.27774139258093355	0.1842427164037288	0.014960296377093884	0.06084936100248347	-0.1310379195429941	-0.09103101710750378	-0.05741420691504809	0.029347072141700892	-0.1601090182208426	0.047402362070517776	-0.028464156976970214	0.223591342485797	-0.12946408775815754	0.18795036495971687	0.322052338296695	-0.005741569995713851	0.06281510505045915	-0.12143355251110552	-0.07397267720126344	0.07584615414426348	-0.14971243424487685	0.09449799394454649	0.056152351108318906	-0.19828238803205286	-0.14319763347180703	-0.2731073296299784	-0.2579748925500385	0.08710162761183707	0.31771246430541067	-0.1566297241517658	-0.1095422453379507	1.0	-0.023723340898222273	0.15567857852987949	0.20640660581861717	0.1304439245688923	-0.17217899612058285	0.09404977879845319	0.10111744624459768	-0.045461221862117956	0.2523914890307002	0.22262240699888658	0.13789779564504928	0.12609421744624516	-0.10238601931854341	-0.0023567627661870913	0.17916659534644513	0.020546859827605596	0.252489141378834	0.10919029620820773	-0.002012001708137617	-0.06462852956074307	-0.17504032907315867	-0.29397783546965445
s__Prevotella_oulorum	0.17799377296105431	0.24744747784265492	-0.025713422343802902	-0.3426897059775764	0.3438174304525269	-0.24053644182738348	-0.2873915850394487	0.11502519169326599	0.3915050577453707	0.12214772139274752	0.004715471837973776	0.0664098129096999	-0.0040275878268666646	0.06071001385596116	-0.3065870701163252	0.332754347586731	-0.16619879320390757	-0.02479606566779899	-0.09140497855643867	0.26857509314185657	0.1809301917061078	-0.22023644313626303	-0.14292431328057587	0.07690219538643847	0.04230649619412466	-0.49859221185271047	0.38125876856911795	0.283337051917709	-0.002498459703982602	-0.05852011393881386	0.037346368191001476	-0.261858740745989	0.07239892196622624	-0.04702218600773264	-0.236984390572117	-0.14850568796452224	0.05358086612100556	0.2815658782703709	0.27833818420110024	-0.02310357849826585	0.5814527949076802	0.3634574162528166	-0.3116244874247651	0.031437640559266185	0.1428726701263099	-0.3381204757857504	0.29308823154521446	0.16253866060131655	0.22037882705905312	0.1431793296719222	0.08784973622568919	-0.22473681819380362	0.04605841426560849	-0.3436969200847252	0.06755174698551097	0.5608783586272035	-0.11230577894980487	-0.22296641639700712	-0.02372334089822228	1.0	0.066868368888078	0.20798988026813892	0.21086354828768047	-0.010276169836538623	0.26393066707150603	0.1536596560103436	-0.3222767960159665	0.40843386229124656	0.2988995938975911	0.14575886924104953	0.2693000572774096	-0.20474742632228699	-0.01063544655248341	0.12200687997148826	0.4449222282127748	0.48899427765518666	0.09816763057893022	0.04637184126978587	0.20296333438070985	0.014079641027922436	-0.5190095787917876
s__Prevotella_pallens	-0.15793676933035206	0.051586436339108956	0.15786947637721688	-0.251922352536352	0.141152574781912	-0.20499269108630613	-0.23801355479205027	0.13051471690106334	0.2684331148599472	0.9066895002023048	0.17017678866815616	-0.08907341039113853	0.1254678604215726	0.18018510129463983	-0.3243940966021003	-0.010321346419928762	-0.21590185363161118	0.04124397665119048	-0.14755390236746113	-0.05833079649243855	0.9093072402510316	-0.12062707315265168	0.10169040427291888	-0.32065686660333426	-0.1962667753009189	-0.32099439982465566	-0.04535662463037153	0.1990028609584802	0.9005586543616515	-0.13418986105120184	0.2073668548679526	-0.23078514812320888	-0.16617938233299034	-0.29763751140086425	-0.22935669756142252	-0.23958742292054142	-0.15895715341264616	0.22911942256797116	0.2716437588542309	-0.16192520563585244	0.3045685836763189	-0.24766855175470798	-0.1788328274348413	-0.05254348976109129	-0.23121765085069082	-0.3430062241276551	-0.13205243832332444	-0.35659935911367796	0.8991959132251777	0.17337758776800954	-0.3559962944606271	-0.22908370428059416	0.003486884323638667	-0.7434921368807658	0.21097436323811047	0.578577357536972	-0.13961300272232832	-0.24653898638715976	0.15567857852987949	0.06686836888807801	1.0	0.8769115183469587	-0.15089097038387916	-0.23100512340824603	-0.1301084156794837	0.9144119244721403	-0.13549001802287008	-0.28268656292645866	0.035052007593432806	-0.04758890083476278	-0.0774725121281187	0.35790773868480974	-0.3338251642120292	-0.0064808689882226295	0.35358826746864147	0.16516602845311074	0.9200356703884577	-0.2347086783690169	0.049316354875737864	-0.20790103439155344	0.04546583586040872
s__Prevotella_salivae	-0.0012305777627998928	0.09782735665728254	0.060646491192989975	-0.3975396358824098	0.23898801503371106	-0.2579889468177119	-0.22823069035979082	0.10298141976352856	0.24727467150439714	0.864256231208951	0.18986884387833441	-0.22300146860173412	0.009705565486960888	0.19402274521760665	-0.43899587851596583	0.044592904093504734	-0.18740156311344253	0.18493329865024363	-0.19334396431166487	0.11133337685165473	0.8945395005045105	-0.21769434640846624	0.023637795923935036	-0.16964362120137377	-0.1879025408361386	-0.3876132293689646	-0.019041348177234404	0.2260897422575918	0.8443225715811655	-0.21628961064477	0.2652717180642109	-0.1536977873428937	-0.22976167149615773	-0.26266946313379386	-0.24026649634160607	-0.2839575300441791	-0.2652560279069537	0.29162707943139565	0.29672375035645326	-0.15521672924417518	0.4716735024240144	-0.16490624106101875	-0.2094237414281257	-0.009430766194994701	-0.27597828673178604	-0.475547131613524	0.02266727338637959	-0.183733044509402	0.8418820557401869	0.10435384524300967	-0.21285094310497393	-0.2962667334783716	0.03193489542874463	-0.7124757073481462	0.24270912900904956	0.6772744011691864	-0.1965435930203886	-0.1647467998605713	0.20640660581861717	0.20798988026813892	0.8769115183469587	1.0	0.010280273735293253	-0.18676563495795817	-0.057204319565365536	0.8516265933663588	-0.08767063359750804	-0.14999214662611898	0.21361463218004223	0.1227659552205873	0.05947848787931218	0.2650501122529565	-0.21772351557803932	-0.04374479004374589	0.4602449368828462	0.21907083023166007	0.8958446971045977	-0.2429444284966576	-0.041347132104249375	-0.23364150064894854	-0.0981610218811047
s__Prevotella_SGB1459	0.013543425636294057	-0.0033262016312520445	0.03746789278542984	0.018150357952542433	0.1365236646252424	-0.0794794956842075	0.027637911598563138	0.11403014221141085	-0.12303794218999434	-0.05373162797507522	-0.10221663682541307	0.13724174161701455	0.27343940502020647	0.13280104900724787	0.014390142740755316	0.09588801373426176	-0.10924702937214796	-0.07931766203926771	0.1930528437686771	0.2618975231995106	-0.027716106871600005	-0.16098518888544866	-0.24229381657763513	0.09841778319272543	0.0036448507558149556	-0.08911961473788935	0.11326077075255461	0.18703830895819787	-0.02177999202985729	0.08087653670931741	0.11886883637547005	-0.08030699511752389	0.07774796939054396	0.012164010807347012	-0.10197076110535977	-0.09869194363775652	0.09531311984003664	0.05571602616814098	0.14738873915313566	-0.13914148358944214	0.18896572590167243	0.15684439073047227	-0.12249144870281581	0.16967612033838164	0.1302713789404201	0.10999715938733509	0.23353366387202695	0.0740316107357692	-0.07782478332077616	0.01709156682832425	-0.03045367009438634	-0.09687729571066486	-0.1406223103415732	-0.08801384465176815	-0.05956814727571216	0.2232186715524844	0.09249137000631388	-0.1581614731308896	0.1304439245688923	0.2108635482876805	-0.15089097038387916	0.010280273735293253	1.0	0.0254222688920889	0.12625606044924986	-0.03259606246940493	-0.07084232894623256	0.3862310103325189	0.22687206222877482	0.17431962466507456	0.1698057332159942	-0.24949557069529174	0.0033217052940681373	0.36522815202293246	0.0741585449292678	0.20328490309540986	0.020174734114901876	0.021515821287541845	0.22462901421216064	-0.03200180758167136	-0.41325640987149476
s__Rothia_mucilaginosa	0.004818587366503724	-0.1437356398136434	0.015337772305026049	-0.45272486615445307	-0.10823731860175934	-0.32964012512033286	-0.30801591289924996	-0.3575940073249575	-0.3119465807121794	-0.12616977254226638	0.05184245785988438	-0.31675461375358227	0.08431204757223468	-0.21171688916372244	-0.48139183591484175	0.10921009747377818	-0.3655331902524719	0.08488047473302746	-0.01455057757542607	0.017107882546933975	-0.11801179346624398	-0.298656988733666	-0.7165980833609774	0.6045839526018768	0.9247795349395278	-0.45608670612680735	-0.028298280443078583	-0.37964616173285903	-0.18848593456856716	-0.26904242250865096	0.06607666774405417	-0.401224404340497	-0.17895983388853534	0.889229622549957	-0.3165778298883547	-0.2865126025620339	-0.3666222645851218	-0.06819121341549529	-0.11137342225081781	0.9312384088350085	0.3049962328458493	0.5299956309558703	-0.2948844593282349	0.13796812723138385	-0.2666805939260941	-0.5303727626845025	-0.1513564130325366	0.5524836550971026	-0.22740865886249084	-0.1388217983199988	0.638476858035174	-0.32782071494842846	0.20182031185565125	0.24364334416983163	-0.23059200039971828	-0.26541202198713687	-0.3068821262565061	-0.29001545372098525	-0.17217899612058285	-0.010276169836538625	-0.23100512340824603	-0.1867656349579582	0.025422268892088897	1.0	-0.08801694178355002	-0.21435517269172855	-0.28236705946510987	0.2158763243241275	-0.2410481815646718	0.07003416650160932	-0.0159314894032498	0.4306767050164101	0.9397418706916387	-0.030754897164694685	-0.15215152005717458	0.017735565332830758	-0.18296355558806715	0.9112226620952405	-0.002747521266544123	0.9110088198839561	0.24626129732999602
s__Schaalia_odontolytica	0.14669266483571544	0.2158125243533538	0.17302249582964158	-0.08227570964583882	0.16439743993424316	-0.07309115410912773	-0.15666145363390183	0.2790723227332347	0.11769822778126841	-0.13397604466142898	0.11643424886377357	-0.005565073206040175	0.16288492128831622	0.2846969368872535	-0.08051543190499623	0.2734460500582421	-0.17887994226141188	0.10904851643336799	0.043801154143604096	0.14171932731362905	-0.05254792608597876	-0.033071741551727846	-0.1679241432356753	0.18656180751901252	0.006434122171358566	-0.15670311819441518	0.17726778416246436	0.3270459942497544	-0.12591261746647062	-0.016529367327306144	-0.01733728274046574	-0.08647490845652203	0.14166257945105942	0.008432986180212734	-0.11316678355657887	-0.17268094246858282	0.13962340185653185	-0.02866040031389664	-0.142252851070713	-0.02920847150470848	0.12695907025754288	0.31950320370286495	-0.006068417201831586	0.43361014291291594	0.029363813582417755	-0.10634326206117113	0.42100208927040794	0.18553515641467871	-0.04748973972569278	-0.1272226153329398	0.09764470705738142	-0.10259564141284586	-0.04704504151748229	-0.005051944393186564	-0.09434205903105491	0.10391232618038268	0.0031115035656302213	-0.013554335818403714	0.09404977879845319	0.26393066707150603	-0.1301084156794837	-0.057204319565365536	0.12625606044924986	-0.08801694178355002	1.0	-0.07700976388614644	-0.1352436268792301	0.4007083709597561	0.0324882322798534	0.19188144466015447	0.06795057252316267	-0.19233614217693645	-0.015730910371117526	-0.04973200568879114	-0.0279306925359842	0.25972905545382546	-0.06764777222582041	-0.03180274232403353	-0.2103085487524594	0.10077630493521189	-0.36165679646768334
s__Selenomonas_SGB5880	-0.18903538361821431	0.15062536778309993	0.07772008436605678	-0.30157207649924833	0.20158398365331695	-0.23367576532320944	-0.2752925099688972	0.18081244573197425	0.17445022848414354	0.9397911464552424	0.09467053965075828	-0.09495950202725986	0.15100093820925414	0.1913706281270051	-0.376745105676514	-0.034083717108296455	-0.2688733785513663	-0.00127902792070822	-0.11850713697907944	-0.09290229831430527	0.9202229891407885	-0.26379991569919853	0.04075846633968019	-0.3360622281016286	-0.24847681473251615	-0.3305850293418825	-0.025530934099358124	0.2879000004994883	0.907209628312297	-0.12293525491585164	0.144254186495059	-0.1981718849910696	-0.16176642988469098	-0.2671302621130487	-0.31519885288390526	-0.28444057424981806	-0.19528530313135722	0.20901870083081653	0.2801767699843694	-0.15335998098842868	0.40637977688132776	-0.1934425242922318	-0.2688618297046281	0.003846015472161693	-0.20929224617837822	-0.3590884113505479	-0.09158075686320562	-0.32618624467524693	0.9206422331418427	0.07558887343951678	-0.3279458541681868	-0.2837367960141941	-0.0640775912022956	-0.7055797055554657	0.24489194014286006	0.6545324094320599	-0.13546272467390644	-0.2849975908269454	0.10111744624459768	0.1536596560103436	0.9144119244721403	0.8516265933663588	-0.03259606246940493	-0.21435517269172855	-0.07700976388614644	1.0	-0.23367169730387236	-0.2747647040037351	0.10569334952448287	-0.15763307987567504	0.030130450965496762	0.3769136791904345	-0.28097491607914105	0.0967179666792829	0.3885582627889483	0.06702701449214962	0.9420220933588174	-0.20583227032667034	-0.020680701834797706	-0.20923233575707467	0.024678321909178652
s__Solobacterium_moorei	-0.033841713133631504	-0.1613727054498113	0.09250541396478924	0.18107969012309208	-0.3288070109906007	0.9177860167070591	0.9101182478064858	-0.17823452566014517	-0.22045141683686864	-0.2711639911877657	0.05201325496335102	-0.46475199669052947	-0.22665123504293314	-0.08400187529880314	0.35968117327837623	-0.026667931144108134	0.9355574618043159	-0.05963955229555482	-0.06480864182013837	-0.057599572646575656	-0.24923922592211245	0.9101801281219837	0.2588926578482813	-0.3062352192959612	-0.3242160687549471	0.5556969768991376	-0.18904460020721114	-0.22300809195659094	-0.2344208204833607	-0.39932570852901483	-0.15993419223901478	0.929760843945913	-0.4008760015814919	-0.24767081622546017	0.919625214308331	0.841180536817808	-0.3026844364444723	-0.042447074323964856	-0.32686042384073666	-0.2796312294666693	-0.47070741716460407	-0.24865525589571058	0.8914353139741327	-0.11160126667452169	-0.32917307161720655	0.3553568995098614	-0.2547148978955063	-0.3494583460266087	-0.2258606932260226	0.0076593946029368185	-0.31307221189016754	0.8199951438290205	-0.018692724475033718	0.025802122402969176	-0.26624129609257385	-0.27125322518363726	-0.4198288483986356	0.9179345724348068	-0.045461221862117956	-0.3222767960159665	-0.1354900180228701	-0.08767063359750804	-0.07084232894623256	-0.28236705946510987	-0.13524362687923008	-0.23367169730387236	1.0	-0.25875669529978623	0.005222977179769348	-0.16732861499144908	-0.11347836014362353	-0.5665713531911856	-0.33979023528004093	-0.2175551097917177	-0.09049148282014627	-0.24772296722579576	-0.18070315506710244	-0.31873690383324593	-0.05981262942030741	-0.289481915358791	0.2768663329610377
s__Sphingomonas_melonis	0.4371545040154353	0.4662509137946692	0.19134409676824707	-0.5721017897711304	0.5628567895146948	-0.29355570697599126	-0.30772987666967805	0.3555256809047378	0.13176246302259584	-0.30508844469910057	0.1965669899493842	-0.30539339661740195	0.32692395221846465	0.14614733863182922	-0.5672039280983303	0.649465646047598	-0.38178424643322156	0.46614812564123187	0.496018091830534	0.34533587300722973	-0.2330518861099884	-0.291894815278672	-0.49362475241615134	0.45932999708270134	0.18299097384936058	-0.5998909134627337	0.5016804488939536	0.32599221510611204	-0.3146198006712954	-0.28318469945421365	0.38778908982797367	-0.30689742352170574	-0.17328533825850526	0.1942781236903294	-0.36131021390992113	-0.35433410408154964	-0.17300225607712663	0.32056911195397764	0.3387006912135232	0.1784026106823332	0.7063873710861592	0.7053935700558343	-0.31832285080928024	0.17640220388917474	-0.28145535725984294	-0.5372239997837327	0.5215318926261681	0.49921685921697534	-0.26482041162427433	0.28971125790776847	0.5187808674598448	-0.13440564580486977	0.3309333260479146	-0.1141062470295179	0.23560334544173717	0.4841263553366513	-0.28469765611276976	-0.3400035416615511	0.2523914890307002	0.40843386229124656	-0.28268656292645866	-0.14999214662611898	0.38623101033251894	0.2158763243241275	0.4007083709597561	-0.2747647040037351	-0.25875669529978623	1.0	0.43117273505830944	0.5214051125578578	0.5594389492898451	-0.44411212246185133	0.21757521933560128	0.36276614143216035	0.3035292578194	0.41210457221482055	-0.31156334109937517	0.22844372046099276	0.3874275791398249	0.2312070754820777	-0.868373580258268
s__Streptococcus_australis	0.2547623625265455	0.251172636274195	-0.05123883480034801	-0.31701615910111636	0.49151528616029966	-0.08887780750934184	-0.012492174608828606	0.39073063777388717	0.2559009253483666	0.13451816356887897	-0.02758241202234553	-0.012884367981098696	0.11186486840498132	0.09789807302443138	-0.3391932558900491	0.33038247680838373	-0.13840765428606588	0.3517715405325565	0.41119745925069845	0.1558600021353379	0.04177859290842756	-0.04401468660786992	-0.16734643305044117	-0.001907344849451713	-0.2645820519210962	-0.31968578632568323	0.3968508501712522	0.41462989748453477	0.14684667761956646	-0.19744228227730815	0.19225356383806527	-0.09144471287400646	-0.04076521568498709	-0.33798866563141206	-0.10470166395235764	-0.06821596880118908	-0.154419444842293	0.02464767318087829	0.1886924577576282	-0.21822224995146988	0.33747166796374994	0.25913539649319256	-0.11079739816554357	0.031190415812558117	-0.11404123545267414	-0.20104864267901074	0.18553170866954505	0.00027120686139474933	0.15378941669528695	0.2017269561064861	-0.07449442169053917	0.03393390994977645	0.32770959888037887	-0.4148193580513473	0.3063304479719	0.6089300543491865	-0.10192725942662934	-0.0911671757426892	0.22262240699888658	0.298899593897591	0.035052007593432806	0.21361463218004223	0.22687206222877487	-0.2410481815646718	0.0324882322798534	0.10569334952448287	0.00522297717976935	0.43117273505830944	1.0	0.16687399841376377	0.27499235897342394	-0.33755587443257773	-0.3157578841444917	0.10596271130320797	0.17117613247028268	0.3236021847153121	0.03684589486891583	-0.26546146804105963	0.21601283361009666	-0.32118682974229595	-0.4782066063748881
s__Streptococcus_gordonii	0.3208907182615224	0.4474099638134611	0.07040942899993852	-0.24286386177996852	0.15452091702361054	-0.2862349546255565	-0.321107762120361	0.4357147548587017	0.006019644763103585	0.013019744218237417	0.18971252460589133	0.03203792724602685	0.053465250694507985	0.13957551236753538	-0.3377820491698533	0.32175011241509566	-0.28121563144940065	0.23054394131149172	0.0802673665041245	0.26044253215991386	0.089142716802691	-0.24573570225843983	-0.2550472866302438	0.20831254892424816	-0.002461271491356898	-0.3773600268900221	0.3277108629745251	0.2991869854643336	0.029763794523428394	0.01689763048369746	0.04885397097304374	-0.20191629057911514	0.050135353340847816	-0.04157228024058911	-0.29781530091092934	-0.33067887807246965	0.03717963498515336	0.06343927647532742	0.21208551024493996	-0.06694345408363514	0.4312529580514407	0.4602972980093213	-0.237107317610378	0.04974176057210437	0.052120519958636286	-0.2843175662992793	0.2785090671692439	0.1758296450692854	-0.053338602489805945	0.22616279617820365	0.16106194928776796	-0.2947002604468087	0.18448411893857014	-0.23998955368004354	0.06106899437325497	0.3955860574289273	0.004085174427208876	-0.28220670861412933	0.13789779564504928	0.14575886924104953	-0.04758890083476278	0.12276595522058731	0.17431962466507456	0.07003416650160933	0.1918814446601545	-0.15763307987567504	-0.16732861499144905	0.5214051125578578	0.16687399841376377	1.0	0.282018390063663	-0.14799701291735734	0.03928166675125236	0.22020518224500146	0.29848290248552645	0.22673298274182524	-0.10422147651013294	0.08747396143396763	-0.1401639060138002	0.04266845987957715	-0.5617437325430187
s__Streptococcus_infantis	0.31004587531419675	0.1831860808397286	0.18880463159963307	-0.24563874984386355	0.41758156844377303	-0.20568734947551257	-0.25721313062723156	0.22802382743334088	0.10876459256655036	0.03323107248992075	0.09322364737071408	-0.010919320890148456	-0.02443428618652762	-0.04765995609310568	-0.3301927319556408	0.05955806262265903	-0.16089521525414174	0.42083468397722323	0.1869718054908554	0.2542789985963311	-0.0554785512584606	-0.11755012102559004	-0.109330037261029	0.2808817602064294	-0.10249111010316037	-0.3778280198366756	0.4630306106726304	0.30173066031768664	-0.04324848479644023	-0.08577938758639747	0.0432462209960975	-0.19920220675763825	-0.020972062528385824	-0.09159854107361923	-0.16114029909508423	-0.1880390397014231	0.03938629532052468	0.30435604704776176	0.11414269440073395	-0.042513069818039456	0.38097434826802035	0.35890224417199157	-0.20716220101219568	-0.10759147001703825	-0.09762447773336838	-0.23512784726925973	0.35556504592959526	0.2276226287232332	-0.07728501856024625	-0.08435485011447133	0.12483647155779168	-0.053199079733845564	0.14112247469691228	-0.20783190307864247	0.19779212337802737	0.36901707211772417	-0.1731367631434704	-0.18910777789002076	0.12609421744624516	0.2693000572774096	-0.0774725121281187	0.05947848787931218	0.1698057332159942	-0.0159314894032498	0.06795057252316267	0.030130450965496762	-0.11347836014362353	0.5594389492898453	0.274992358973424	0.282018390063663	1.0	-0.2736221129359595	-0.0638865981321575	0.05459117054732404	0.11046667575279408	0.35196616341568004	-0.09268569759808977	-0.06236945804811009	0.11348271364644472	-0.042071597233561464	-0.4597329435084291
s__Streptococcus_mitis	-0.3650511213553923	-0.20520327448902037	-0.011983688688699447	0.09976073569429036	-0.19322119788463749	-0.5356864137359401	-0.5702443501474108	-0.22722312614393253	-0.11480895175919195	0.42529714888679115	-0.22112367666979682	0.40019763432703137	-0.0039276991517777395	-0.22583072528805512	-0.010583823502736895	-0.44102584280699086	-0.5709972607367833	-0.28893700400548594	-0.33427360410433526	-0.26174325316152525	0.3713735701488836	-0.5739229742826022	-0.22619023755348666	-0.05259849752327078	0.40612761277217657	-0.1617771638738255	-0.21815583990211324	-0.1383616514636951	0.44482893671672524	0.427824411807482	-0.15118399382993786	-0.5703109968448228	0.43972718334300887	0.3759698895888751	-0.5569703629793805	-0.4750590015698951	0.2929286579034366	0.013715471255922332	-0.06101257362467142	0.4358609401370144	-0.014106669822948887	-0.0123314096657005	-0.52999106703114	-0.2769695981074438	0.35388077076864477	-0.07844261348384103	-0.45743101698388144	-0.08963316893612529	0.3875935991824149	-0.2138481078742998	-0.02512789319144057	-0.5990821103805029	-0.1765700722241531	0.01027582640808255	-0.02612297190691732	-0.14538198379013503	0.38733645618781076	-0.5638559722313194	-0.10238601931854344	-0.20474742632228699	0.35790773868480963	0.2650501122529565	-0.2494955706952917	0.4306767050164101	-0.19233614217693645	0.3769136791904344	-0.5665713531911856	-0.44411212246185133	-0.33755587443257773	-0.14799701291735734	-0.2736221129359595	1.0	0.40768110114651757	-0.06893554179170541	-0.05423252979923557	-0.14666830514745155	0.41491640241731176	0.4226342077380012	-0.1674718090261463	0.3650360920417759	0.5110019336302162
s__Streptococcus_parasanguinis	-0.038365307069462326	-0.10490157262825764	0.038789949887291716	-0.3833865996026341	-0.12920038192889632	-0.32953763443236794	-0.32254816786957086	-0.34569195651636964	-0.08507861565603603	-0.23617293751803148	0.009692510017471125	-0.23404893064879068	-0.03126727854499306	-0.22136223870937732	-0.4152921046409863	0.012044465374418051	-0.3879641808847622	0.09964273733654087	-0.10362537232227406	0.01596896490872443	-0.30357309437526214	-0.2987512602577723	-0.7137971617310122	0.6151024394473865	0.92730638719192	-0.48222424833885047	-0.08355678396413775	-0.44474774424649044	-0.20938655882186658	-0.21789202838367494	0.04781920617968013	-0.43020610483006083	-0.10986839593780984	0.916687069314309	-0.3447383243674872	-0.31552910257909955	-0.26005833841607706	-0.22140370031876092	-0.029049470979402095	0.9251283180246406	0.25369629831135787	0.5455443991584997	-0.3957959473089292	-0.03753873018235714	-0.2160105824617113	-0.42950801123987326	-0.1976714188780641	0.5587926203811463	-0.3257968835348254	-0.20964085830189802	0.6410141843018797	-0.4739992888942772	0.13378437678913632	0.3892148656518578	-0.3091996227696263	-0.3953828743351192	-0.26669060542397705	-0.28518749869785254	-0.0023567627661870913	-0.01063544655248341	-0.3338251642120292	-0.2177235155780393	0.003321705294068139	0.9397418706916387	-0.015730910371117526	-0.28097491607914105	-0.33979023528004093	0.21757521933560126	-0.3157578841444917	0.03928166675125236	-0.06388659813215748	0.40768110114651757	1.0	0.04087709662829811	-0.26845738282456244	0.0016827229425503685	-0.2643899788947516	0.9328722067936153	0.033486798286260014	0.9218766983314934	0.22184669250076633
s__Streptococcus_rubneri	0.07878905938752508	0.2975188493605579	0.1776614959182643	-0.1543795166170101	0.33743908144541834	-0.23569463555028713	-0.2207308207075278	0.2895285752790936	0.18020272911000612	0.11475174577178676	0.07763710888419173	0.10061469955780425	0.11376961985795425	0.2578481042465694	-0.17541725298931554	0.24494857703196177	-0.2957171672216352	0.07957371735149964	0.042195587186676736	-0.021942932927567722	-0.006991545980597907	-0.24251775916527804	-0.317524545473462	-0.1854680680930089	-0.113652000170625	-0.30966222184899084	0.23263322470790032	0.2242501843607349	0.05797722979430953	0.12897383950213887	-0.08055910271860817	-0.24194690182580086	0.1932697719113511	-0.06316564499779405	-0.21899555028374762	-0.2794809123851435	0.11000344757259836	0.12249500182262216	0.2124635785872009	0.11129666066497543	0.2528006844459872	0.5218645804095108	-0.24568164938595857	0.0011483161682061226	0.14903507608609057	-0.12331495818555785	-0.07274670054881771	-0.17089679188247536	0.13026896788386924	0.08898739937047942	-0.09664888147796445	-0.342975527270469	-0.12247577384239905	-0.22808226827592473	0.2110817676044245	0.3533944981389784	-0.01381095244137344	-0.17881401755434506	0.17916659534644513	0.12200687997148826	-0.0064808689882226295	-0.04374479004374588	0.36522815202293246	-0.030754897164694685	-0.04973200568879114	0.0967179666792829	-0.2175551097917177	0.36276614143216035	0.10596271130320796	0.22020518224500144	0.05459117054732404	-0.06893554179170541	0.04087709662829811	1.0	0.21130138488990108	0.18125812751354597	0.09670280479998919	0.019114499792760416	0.40784345968261515	-0.05966560900450088	-0.23758330012246912
